,State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
2333,Telangana,Mahabubnagar,15-03-2019,2019,3,2.8250197,NRSC VIC MODEL
2334,Telangana,Mahabubnagar,16-03-2019,2019,3,2.8243165,NRSC VIC MODEL
2335,Telangana,Mahabubnagar,17-03-2019,2019,3,2.8234422,NRSC VIC MODEL
2336,Telangana,Mahabubnagar,18-03-2019,2019,3,2.8234422,NRSC VIC MODEL
2337,Telangana,Mahabubnagar,19-03-2019,2019,3,2.8227379,NRSC VIC MODEL
2338,Telangana,Mahabubnagar,20-03-2019,2019,3,2.8360303,NRSC VIC MODEL
2339,Telangana,Mahabubnagar,21-03-2019,2019,3,2.8347957,NRSC VIC MODEL
2340,Telangana,Mahabubnagar,22-03-2019,2019,3,2.8347957,NRSC VIC MODEL
2341,Telangana,Mahabubnagar,23-03-2019,2019,3,2.8337579,NRSC VIC MODEL
2342,Telangana,Mahabubnagar,24-03-2019,2019,3,2.8325596,NRSC VIC MODEL
2343,Telangana,Mahabubnagar,25-03-2019,2019,3,2.9191544,NRSC VIC MODEL
2344,Telangana,Mahabubnagar,26-03-2019,2019,3,2.9121382,NRSC VIC MODEL
2345,Telangana,Mahabubnagar,27-03-2019,2019,3,0.5457069,NRSC VIC MODEL
2346,Telangana,Mahabubnagar,28-03-2019,2019,3,0.5266583,NRSC VIC MODEL
2347,Telangana,Mahabubnagar,29-03-2019,2019,3,0.5072949,NRSC VIC MODEL
2348,Telangana,Mahabubnagar,30-03-2019,2019,3,0.4862135,NRSC VIC MODEL
2349,Telangana,Mahabubnagar,31-03-2019,2019,3,1.117165,NRSC VIC MODEL
2350,Telangana,Mancherial,01-03-2019,2019,3,11.6990465,NRSC VIC MODEL
2351,Telangana,Mancherial,02-03-2019,2019,3,11.6858077,NRSC VIC MODEL
2352,Telangana,Mancherial,03-03-2019,2019,3,11.6801207,NRSC VIC MODEL
2353,Telangana,Mancherial,04-03-2019,2019,3,11.6637199,NRSC VIC MODEL
2354,Telangana,Mancherial,05-03-2019,2019,3,11.655719,NRSC VIC MODEL
2355,Telangana,Mancherial,06-03-2019,2019,3,11.6442979,NRSC VIC MODEL
2356,Telangana,Mancherial,07-03-2019,2019,3,11.6345037,NRSC VIC MODEL
2357,Telangana,Mancherial,08-03-2019,2019,3,11.6214342,NRSC VIC MODEL
2358,Telangana,Mancherial,09-03-2019,2019,3,11.6136762,NRSC VIC MODEL
2359,Telangana,Mancherial,10-03-2019,2019,3,11.6033883,NRSC VIC MODEL
2360,Telangana,Mancherial,11-03-2019,2019,3,11.5971033,NRSC VIC MODEL
2361,Telangana,Mancherial,12-03-2019,2019,3,11.5937841,NRSC VIC MODEL
2362,Telangana,Mancherial,13-03-2019,2019,3,11.587618,NRSC VIC MODEL
2363,Telangana,Mancherial,14-03-2019,2019,3,11.5801687,NRSC VIC MODEL
2364,Telangana,Mancherial,15-03-2019,2019,3,11.5768108,NRSC VIC MODEL
2365,Telangana,Mancherial,16-03-2019,2019,3,11.5737195,NRSC VIC MODEL
2366,Telangana,Mancherial,17-03-2019,2019,3,11.5652624,NRSC VIC MODEL
2367,Telangana,Mancherial,18-03-2019,2019,3,11.558509,NRSC VIC MODEL
2368,Telangana,Mancherial,19-03-2019,2019,3,11.5541591,NRSC VIC MODEL
2369,Telangana,Mancherial,20-03-2019,2019,3,12.77455,NRSC VIC MODEL
2370,Telangana,Mancherial,21-03-2019,2019,3,12.5951148,NRSC VIC MODEL
2371,Telangana,Mancherial,22-03-2019,2019,3,12.4499974,NRSC VIC MODEL
2372,Telangana,Mancherial,23-03-2019,2019,3,12.3952579,NRSC VIC MODEL
2373,Telangana,Mancherial,24-03-2019,2019,3,12.3426149,NRSC VIC MODEL
2374,Telangana,Mancherial,25-03-2019,2019,3,12.3033771,NRSC VIC MODEL
2375,Telangana,Mancherial,26-03-2019,2019,3,12.2756501,NRSC VIC MODEL
2376,Telangana,Mancherial,27-03-2019,2019,3,6.1999672,NRSC VIC MODEL
2377,Telangana,Mancherial,28-03-2019,2019,3,6.1401775,NRSC VIC MODEL
2378,Telangana,Mancherial,29-03-2019,2019,3,6.0774173,NRSC VIC MODEL
2379,Telangana,Mancherial,30-03-2019,2019,3,6.0242408,NRSC VIC MODEL
2380,Telangana,Mancherial,31-03-2019,2019,3,6.0944499,NRSC VIC MODEL
2381,Telangana,Medak,06-03-2019,2019,3,7.6115415,NRSC VIC MODEL
2382,Telangana,Medak,21-03-2019,2019,3,7.5523048,NRSC VIC MODEL
2383,Telangana,Medak,01-03-2019,2019,3,7.6513929,NRSC VIC MODEL
2384,Telangana,Medak,02-03-2019,2019,3,7.6441083,NRSC VIC MODEL
2385,Telangana,Medak,03-03-2019,2019,3,7.6360262,NRSC VIC MODEL
2386,Telangana,Medak,04-03-2019,2019,3,7.6242153,NRSC VIC MODEL
2387,Telangana,Medak,05-03-2019,2019,3,7.6189722,NRSC VIC MODEL
2388,Telangana,Medak,07-03-2019,2019,3,7.6030694,NRSC VIC MODEL
2389,Telangana,Medak,08-03-2019,2019,3,7.5997061,NRSC VIC MODEL
2390,Telangana,Medak,09-03-2019,2019,3,7.5924179,NRSC VIC MODEL
2391,Telangana,Medak,10-03-2019,2019,3,7.5875224,NRSC VIC MODEL
2392,Telangana,Medak,11-03-2019,2019,3,7.5804971,NRSC VIC MODEL
2393,Telangana,Medak,12-03-2019,2019,3,7.5752317,NRSC VIC MODEL
2394,Telangana,Medak,13-03-2019,2019,3,7.5742997,NRSC VIC MODEL
2395,Telangana,Medak,14-03-2019,2019,3,7.5709949,NRSC VIC MODEL
2396,Telangana,Medak,15-03-2019,2019,3,7.5681657,NRSC VIC MODEL
2397,Telangana,Medak,16-03-2019,2019,3,7.567253,NRSC VIC MODEL
2398,Telangana,Medak,17-03-2019,2019,3,7.5611278,NRSC VIC MODEL
2399,Telangana,Medak,18-03-2019,2019,3,7.5577397,NRSC VIC MODEL
2400,Telangana,Medak,19-03-2019,2019,3,7.5554781,NRSC VIC MODEL
2401,Telangana,Medak,20-03-2019,2019,3,7.5544919,NRSC VIC MODEL
2402,Telangana,Medak,22-03-2019,2019,3,7.549298,NRSC VIC MODEL
2403,Telangana,Medak,23-03-2019,2019,3,7.5483651,NRSC VIC MODEL
2404,Telangana,Medak,24-03-2019,2019,3,7.5446326,NRSC VIC MODEL
2405,Telangana,Medak,25-03-2019,2019,3,7.5446326,NRSC VIC MODEL
2406,Telangana,Medak,26-03-2019,2019,3,7.5411988,NRSC VIC MODEL
2407,Telangana,Medak,27-03-2019,2019,3,0.979506,NRSC VIC MODEL
2408,Telangana,Medak,28-03-2019,2019,3,0.9758184,NRSC VIC MODEL
2409,Telangana,Medak,29-03-2019,2019,3,0.9684824,NRSC VIC MODEL
2410,Telangana,Medak,30-03-2019,2019,3,0.9631173,NRSC VIC MODEL
2411,Telangana,Medak,31-03-2019,2019,3,0.9664472,NRSC VIC MODEL
2412,Telangana,Medchal Malkajgiri,01-03-2019,2019,3,4.0914958,NRSC VIC MODEL
2413,Telangana,Medchal Malkajgiri,02-03-2019,2019,3,4.0750781,NRSC VIC MODEL
2414,Telangana,Medchal Malkajgiri,03-03-2019,2019,3,4.0640732,NRSC VIC MODEL
2415,Telangana,Medchal Malkajgiri,04-03-2019,2019,3,4.0432214,NRSC VIC MODEL
2416,Telangana,Medchal Malkajgiri,05-03-2019,2019,3,4.0373538,NRSC VIC MODEL
2417,Telangana,Medchal Malkajgiri,06-03-2019,2019,3,4.0154268,NRSC VIC MODEL
2418,Telangana,Medchal Malkajgiri,07-03-2019,2019,3,4.00112,NRSC VIC MODEL
2419,Telangana,Medchal Malkajgiri,08-03-2019,2019,3,3.9921411,NRSC VIC MODEL
2420,Telangana,Medchal Malkajgiri,09-03-2019,2019,3,3.9774656,NRSC VIC MODEL
2421,Telangana,Medchal Malkajgiri,10-03-2019,2019,3,3.9636245,NRSC VIC MODEL
2422,Telangana,Medchal Malkajgiri,11-03-2019,2019,3,3.9562342,NRSC VIC MODEL
2423,Telangana,Medchal Malkajgiri,12-03-2019,2019,3,3.9510634,NRSC VIC MODEL
2424,Telangana,Medchal Malkajgiri,13-03-2019,2019,3,3.9436585,NRSC VIC MODEL
2425,Telangana,Medchal Malkajgiri,14-03-2019,2019,3,3.9368776,NRSC VIC MODEL
2426,Telangana,Medchal Malkajgiri,15-03-2019,2019,3,3.9350958,NRSC VIC MODEL
2427,Telangana,Medchal Malkajgiri,16-03-2019,2019,3,3.9275357,NRSC VIC MODEL
2428,Telangana,Medchal Malkajgiri,17-03-2019,2019,3,3.9249834,NRSC VIC MODEL
2429,Telangana,Medchal Malkajgiri,18-03-2019,2019,3,3.9100498,NRSC VIC MODEL
2430,Telangana,Medchal Malkajgiri,19-03-2019,2019,3,3.9047904,NRSC VIC MODEL
2431,Telangana,Medchal Malkajgiri,20-03-2019,2019,3,3.9086297,NRSC VIC MODEL
2432,Telangana,Medchal Malkajgiri,21-03-2019,2019,3,3.9051331,NRSC VIC MODEL
2433,Telangana,Medchal Malkajgiri,22-03-2019,2019,3,3.8994147,NRSC VIC MODEL
2434,Telangana,Medchal Malkajgiri,23-03-2019,2019,3,3.8960063,NRSC VIC MODEL
2435,Telangana,Medchal Malkajgiri,24-03-2019,2019,3,3.8934871,NRSC VIC MODEL
2436,Telangana,Medchal Malkajgiri,25-03-2019,2019,3,3.8934871,NRSC VIC MODEL
2437,Telangana,Medchal Malkajgiri,26-03-2019,2019,3,3.891792,NRSC VIC MODEL
2438,Telangana,Medchal Malkajgiri,27-03-2019,2019,3,0.3223819,NRSC VIC MODEL
2439,Telangana,Medchal Malkajgiri,28-03-2019,2019,3,0.3206425,NRSC VIC MODEL
2440,Telangana,Medchal Malkajgiri,29-03-2019,2019,3,0.3171633,NRSC VIC MODEL
2441,Telangana,Medchal Malkajgiri,30-03-2019,2019,3,0.3095539,NRSC VIC MODEL
2442,Telangana,Medchal Malkajgiri,31-03-2019,2019,3,0.4709737,NRSC VIC MODEL
2443,Telangana,Mulugu,01-03-2019,2019,3,13.1570708,NRSC VIC MODEL
2444,Telangana,Mulugu,02-03-2019,2019,3,13.15178,NRSC VIC MODEL
2445,Telangana,Mulugu,03-03-2019,2019,3,13.1366833,NRSC VIC MODEL
2446,Telangana,Mulugu,04-03-2019,2019,3,13.1147808,NRSC VIC MODEL
2447,Telangana,Mulugu,05-03-2019,2019,3,13.0965375,NRSC VIC MODEL
2448,Telangana,Mulugu,06-03-2019,2019,3,13.0803196,NRSC VIC MODEL
2449,Telangana,Mulugu,07-03-2019,2019,3,13.0634306,NRSC VIC MODEL
2450,Telangana,Mulugu,08-03-2019,2019,3,13.0502804,NRSC VIC MODEL
2451,Telangana,Mulugu,09-03-2019,2019,3,13.0421406,NRSC VIC MODEL
2452,Telangana,Mulugu,10-03-2019,2019,3,13.028186,NRSC VIC MODEL
2453,Telangana,Mulugu,11-03-2019,2019,3,13.0212017,NRSC VIC MODEL
2454,Telangana,Mulugu,12-03-2019,2019,3,13.0135674,NRSC VIC MODEL
2455,Telangana,Mulugu,13-03-2019,2019,3,13.0044577,NRSC VIC MODEL
2456,Telangana,Mulugu,14-03-2019,2019,3,12.9968326,NRSC VIC MODEL
2457,Telangana,Mulugu,15-03-2019,2019,3,12.9871288,NRSC VIC MODEL
2458,Telangana,Mulugu,16-03-2019,2019,3,12.9843883,NRSC VIC MODEL
2459,Telangana,Mulugu,17-03-2019,2019,3,12.9760233,NRSC VIC MODEL
2460,Telangana,Mulugu,18-03-2019,2019,3,12.9718772,NRSC VIC MODEL
2461,Telangana,Mulugu,19-03-2019,2019,3,12.9671725,NRSC VIC MODEL
2462,Telangana,Mulugu,20-03-2019,2019,3,13.0606748,NRSC VIC MODEL
2463,Telangana,Mulugu,21-03-2019,2019,3,13.031297,NRSC VIC MODEL
2464,Telangana,Mulugu,22-03-2019,2019,3,13.0149873,NRSC VIC MODEL
2465,Telangana,Mulugu,23-03-2019,2019,3,13.0039276,NRSC VIC MODEL
2466,Telangana,Mulugu,24-03-2019,2019,3,12.9935429,NRSC VIC MODEL
2467,Telangana,Mulugu,25-03-2019,2019,3,12.9856951,NRSC VIC MODEL
2468,Telangana,Mulugu,26-03-2019,2019,3,12.978183,NRSC VIC MODEL
2469,Telangana,Mulugu,27-03-2019,2019,3,10.4790819,NRSC VIC MODEL
2470,Telangana,Mulugu,28-03-2019,2019,3,10.4722485,NRSC VIC MODEL
2471,Telangana,Mulugu,29-03-2019,2019,3,10.4684462,NRSC VIC MODEL
2472,Telangana,Mulugu,30-03-2019,2019,3,10.4903271,NRSC VIC MODEL
2473,Telangana,Mulugu,31-03-2019,2019,3,10.4831833,NRSC VIC MODEL
2474,Telangana,Nagarkurnool,02-03-2019,2019,3,5.9140251,NRSC VIC MODEL
2475,Telangana,Nagarkurnool,17-03-2019,2019,3,5.6467002,NRSC VIC MODEL
2476,Telangana,Nagarkurnool,01-03-2019,2019,3,5.9455387,NRSC VIC MODEL
2477,Telangana,Nagarkurnool,03-03-2019,2019,3,5.8885995,NRSC VIC MODEL
2478,Telangana,Nagarkurnool,04-03-2019,2019,3,5.8563793,NRSC VIC MODEL
2479,Telangana,Nagarkurnool,05-03-2019,2019,3,5.833357,NRSC VIC MODEL
2480,Telangana,Nagarkurnool,06-03-2019,2019,3,5.8104562,NRSC VIC MODEL
2481,Telangana,Nagarkurnool,07-03-2019,2019,3,5.7896521,NRSC VIC MODEL
2482,Telangana,Nagarkurnool,08-03-2019,2019,3,5.7697549,NRSC VIC MODEL
2483,Telangana,Nagarkurnool,09-03-2019,2019,3,5.7533365,NRSC VIC MODEL
2484,Telangana,Nagarkurnool,10-03-2019,2019,3,5.7368467,NRSC VIC MODEL
2485,Telangana,Nagarkurnool,11-03-2019,2019,3,5.7207697,NRSC VIC MODEL
2486,Telangana,Nagarkurnool,12-03-2019,2019,3,5.7056514,NRSC VIC MODEL
2487,Telangana,Nagarkurnool,13-03-2019,2019,3,5.692442,NRSC VIC MODEL
2488,Telangana,Nagarkurnool,14-03-2019,2019,3,5.6773722,NRSC VIC MODEL
2489,Telangana,Nagarkurnool,15-03-2019,2019,3,5.6657832,NRSC VIC MODEL
2490,Telangana,Nagarkurnool,16-03-2019,2019,3,5.6572836,NRSC VIC MODEL
2491,Telangana,Nagarkurnool,18-03-2019,2019,3,5.6352246,NRSC VIC MODEL
2492,Telangana,Nagarkurnool,19-03-2019,2019,3,5.6264985,NRSC VIC MODEL
2493,Telangana,Nagarkurnool,20-03-2019,2019,3,5.6277948,NRSC VIC MODEL
2494,Telangana,Nagarkurnool,21-03-2019,2019,3,5.6170464,NRSC VIC MODEL
2495,Telangana,Nagarkurnool,22-03-2019,2019,3,5.6081966,NRSC VIC MODEL
2496,Telangana,Nagarkurnool,23-03-2019,2019,3,5.5990875,NRSC VIC MODEL
2497,Telangana,Nagarkurnool,24-03-2019,2019,3,5.5867165,NRSC VIC MODEL
2498,Telangana,Nagarkurnool,25-03-2019,2019,3,5.5858361,NRSC VIC MODEL
2499,Telangana,Nagarkurnool,26-03-2019,2019,3,5.5759642,NRSC VIC MODEL
2500,Telangana,Nagarkurnool,27-03-2019,2019,3,2.6686212,NRSC VIC MODEL
2501,Telangana,Nagarkurnool,28-03-2019,2019,3,2.6598769,NRSC VIC MODEL
2502,Telangana,Nagarkurnool,29-03-2019,2019,3,2.6554128,NRSC VIC MODEL
2503,Telangana,Nagarkurnool,30-03-2019,2019,3,2.6464938,NRSC VIC MODEL
2504,Telangana,Nagarkurnool,31-03-2019,2019,3,2.6754738,NRSC VIC MODEL
2505,Telangana,Nalgonda,01-03-2019,2019,3,6.6183687,NRSC VIC MODEL
2506,Telangana,Nalgonda,02-03-2019,2019,3,6.6022634,NRSC VIC MODEL
2507,Telangana,Nalgonda,03-03-2019,2019,3,6.5884834,NRSC VIC MODEL
2508,Telangana,Nalgonda,04-03-2019,2019,3,6.5738432,NRSC VIC MODEL
2509,Telangana,Nalgonda,05-03-2019,2019,3,6.5663263,NRSC VIC MODEL
2510,Telangana,Nalgonda,06-03-2019,2019,3,6.5519696,NRSC VIC MODEL
2511,Telangana,Nalgonda,07-03-2019,2019,3,6.5394913,NRSC VIC MODEL
2512,Telangana,Nalgonda,08-03-2019,2019,3,6.5290008,NRSC VIC MODEL
2513,Telangana,Nalgonda,09-03-2019,2019,3,6.5222522,NRSC VIC MODEL
2514,Telangana,Nalgonda,10-03-2019,2019,3,6.5132754,NRSC VIC MODEL
2515,Telangana,Nalgonda,11-03-2019,2019,3,6.5039834,NRSC VIC MODEL
2516,Telangana,Nalgonda,12-03-2019,2019,3,6.4962312,NRSC VIC MODEL
2517,Telangana,Nalgonda,13-03-2019,2019,3,6.4891585,NRSC VIC MODEL
2518,Telangana,Nalgonda,14-03-2019,2019,3,6.483653,NRSC VIC MODEL
2519,Telangana,Nalgonda,15-03-2019,2019,3,6.4783076,NRSC VIC MODEL
2520,Telangana,Nalgonda,16-03-2019,2019,3,6.4757637,NRSC VIC MODEL
2521,Telangana,Nalgonda,17-03-2019,2019,3,6.469689,NRSC VIC MODEL
2522,Telangana,Nalgonda,18-03-2019,2019,3,6.4625,NRSC VIC MODEL
2523,Telangana,Nalgonda,19-03-2019,2019,3,6.4600256,NRSC VIC MODEL
2524,Telangana,Nalgonda,20-03-2019,2019,3,6.4558791,NRSC VIC MODEL
2525,Telangana,Nalgonda,21-03-2019,2019,3,6.453619,NRSC VIC MODEL
2526,Telangana,Nalgonda,22-03-2019,2019,3,6.4491849,NRSC VIC MODEL
2527,Telangana,Nalgonda,23-03-2019,2019,3,6.4455243,NRSC VIC MODEL
2528,Telangana,Nalgonda,24-03-2019,2019,3,6.4426023,NRSC VIC MODEL
2529,Telangana,Nalgonda,25-03-2019,2019,3,6.4385152,NRSC VIC MODEL
2530,Telangana,Nalgonda,26-03-2019,2019,3,6.4353848,NRSC VIC MODEL
2531,Telangana,Nalgonda,27-03-2019,2019,3,0.946092,NRSC VIC MODEL
2532,Telangana,Nalgonda,28-03-2019,2019,3,0.9450705,NRSC VIC MODEL
2533,Telangana,Nalgonda,29-03-2019,2019,3,0.9440471,NRSC VIC MODEL
2534,Telangana,Nalgonda,30-03-2019,2019,3,0.9413162,NRSC VIC MODEL
2535,Telangana,Nalgonda,31-03-2019,2019,3,0.9632536,NRSC VIC MODEL
2536,Telangana,Narayanpet,01-03-2019,2019,3,1.0741737,NRSC VIC MODEL
2537,Telangana,Narayanpet,02-03-2019,2019,3,1.0741737,NRSC VIC MODEL
2538,Telangana,Narayanpet,03-03-2019,2019,3,1.0741737,NRSC VIC MODEL
2539,Telangana,Narayanpet,04-03-2019,2019,3,1.0734243,NRSC VIC MODEL
2540,Telangana,Narayanpet,05-03-2019,2019,3,1.0734243,NRSC VIC MODEL
2541,Telangana,Narayanpet,06-03-2019,2019,3,1.0734243,NRSC VIC MODEL
2542,Telangana,Narayanpet,07-03-2019,2019,3,1.0724764,NRSC VIC MODEL
2543,Telangana,Narayanpet,08-03-2019,2019,3,1.0724764,NRSC VIC MODEL
2544,Telangana,Narayanpet,09-03-2019,2019,3,1.0716547,NRSC VIC MODEL
2545,Telangana,Narayanpet,10-03-2019,2019,3,1.0713218,NRSC VIC MODEL
2546,Telangana,Narayanpet,11-03-2019,2019,3,1.0713218,NRSC VIC MODEL
2547,Telangana,Narayanpet,12-03-2019,2019,3,1.0713218,NRSC VIC MODEL
2548,Telangana,Narayanpet,13-03-2019,2019,3,1.0713218,NRSC VIC MODEL
2549,Telangana,Narayanpet,14-03-2019,2019,3,1.0713218,NRSC VIC MODEL
2550,Telangana,Narayanpet,15-03-2019,2019,3,1.0713218,NRSC VIC MODEL
2551,Telangana,Narayanpet,16-03-2019,2019,3,1.0713218,NRSC VIC MODEL
2552,Telangana,Narayanpet,17-03-2019,2019,3,1.0704091,NRSC VIC MODEL
2553,Telangana,Narayanpet,18-03-2019,2019,3,1.0704091,NRSC VIC MODEL
2554,Telangana,Narayanpet,19-03-2019,2019,3,1.0696597,NRSC VIC MODEL
2555,Telangana,Narayanpet,20-03-2019,2019,3,1.0696597,NRSC VIC MODEL
2556,Telangana,Narayanpet,21-03-2019,2019,3,1.0696597,NRSC VIC MODEL
2557,Telangana,Narayanpet,22-03-2019,2019,3,1.0696597,NRSC VIC MODEL
2558,Telangana,Narayanpet,23-03-2019,2019,3,1.0696597,NRSC VIC MODEL
2559,Telangana,Narayanpet,24-03-2019,2019,3,1.0688953,NRSC VIC MODEL
2560,Telangana,Narayanpet,25-03-2019,2019,3,1.3510591,NRSC VIC MODEL
2561,Telangana,Narayanpet,26-03-2019,2019,3,1.3346741,NRSC VIC MODEL
2562,Telangana,Narayanpet,27-03-2019,2019,3,0.5399082,NRSC VIC MODEL
2563,Telangana,Narayanpet,28-03-2019,2019,3,0.5064908,NRSC VIC MODEL
2564,Telangana,Narayanpet,29-03-2019,2019,3,0.4663342,NRSC VIC MODEL
2565,Telangana,Narayanpet,30-03-2019,2019,3,0.4324351,NRSC VIC MODEL
2566,Telangana,Narayanpet,31-03-2019,2019,3,2.2896936,NRSC VIC MODEL
2567,Telangana,Nirmal,01-03-2019,2019,3,5.6395152,NRSC VIC MODEL
2568,Telangana,Nirmal,02-03-2019,2019,3,5.6406296,NRSC VIC MODEL
2569,Telangana,Nirmal,03-03-2019,2019,3,5.6397681,NRSC VIC MODEL
2570,Telangana,Nirmal,04-03-2019,2019,3,5.6382731,NRSC VIC MODEL
2571,Telangana,Nirmal,05-03-2019,2019,3,5.6382731,NRSC VIC MODEL
2572,Telangana,Nirmal,06-03-2019,2019,3,5.6364601,NRSC VIC MODEL
2573,Telangana,Nirmal,07-03-2019,2019,3,5.6352261,NRSC VIC MODEL
2574,Telangana,Nirmal,08-03-2019,2019,3,5.6331405,NRSC VIC MODEL
2575,Telangana,Nirmal,09-03-2019,2019,3,5.632591,NRSC VIC MODEL
2576,Telangana,Nirmal,10-03-2019,2019,3,5.6304638,NRSC VIC MODEL
2577,Telangana,Nirmal,11-03-2019,2019,3,5.6299094,NRSC VIC MODEL
2578,Telangana,Nirmal,12-03-2019,2019,3,5.6299094,NRSC VIC MODEL
2579,Telangana,Nirmal,13-03-2019,2019,3,5.6292201,NRSC VIC MODEL
2580,Telangana,Nirmal,14-03-2019,2019,3,5.6267795,NRSC VIC MODEL
2581,Telangana,Nirmal,15-03-2019,2019,3,5.6267795,NRSC VIC MODEL
2582,Telangana,Nirmal,16-03-2019,2019,3,5.6256558,NRSC VIC MODEL
2583,Telangana,Nirmal,17-03-2019,2019,3,5.6254401,NRSC VIC MODEL
2584,Telangana,Nirmal,18-03-2019,2019,3,5.6248786,NRSC VIC MODEL
2585,Telangana,Nirmal,19-03-2019,2019,3,5.6240729,NRSC VIC MODEL
2586,Telangana,Nirmal,20-03-2019,2019,3,6.0669701,NRSC VIC MODEL
2587,Telangana,Nirmal,21-03-2019,2019,3,6.0299649,NRSC VIC MODEL
2588,Telangana,Nirmal,22-03-2019,2019,3,5.9992198,NRSC VIC MODEL
2589,Telangana,Nirmal,23-03-2019,2019,3,5.9763962,NRSC VIC MODEL
2590,Telangana,Nirmal,24-03-2019,2019,3,5.9511087,NRSC VIC MODEL
2591,Telangana,Nirmal,25-03-2019,2019,3,5.9264546,NRSC VIC MODEL
2592,Telangana,Nirmal,26-03-2019,2019,3,5.9061913,NRSC VIC MODEL
2593,Telangana,Nirmal,27-03-2019,2019,3,3.0154445,NRSC VIC MODEL
2594,Telangana,Nirmal,28-03-2019,2019,3,3.0138013,NRSC VIC MODEL
2595,Telangana,Nirmal,29-03-2019,2019,3,3.0120109,NRSC VIC MODEL
2596,Telangana,Nirmal,30-03-2019,2019,3,3.0114283,NRSC VIC MODEL
2597,Telangana,Nirmal,31-03-2019,2019,3,3.0098663,NRSC VIC MODEL
2598,Telangana,Nizamabad,05-03-2019,2019,3,5.4384903,NRSC VIC MODEL
2599,Telangana,Nizamabad,20-03-2019,2019,3,5.4135102,NRSC VIC MODEL
2600,Telangana,Nizamabad,01-03-2019,2019,3,5.4512737,NRSC VIC MODEL
2601,Telangana,Nizamabad,02-03-2019,2019,3,5.4481255,NRSC VIC MODEL
2602,Telangana,Nizamabad,03-03-2019,2019,3,5.4458069,NRSC VIC MODEL
2603,Telangana,Nizamabad,04-03-2019,2019,3,5.4433219,NRSC VIC MODEL
2604,Telangana,Nizamabad,06-03-2019,2019,3,5.4349271,NRSC VIC MODEL
2605,Telangana,Nizamabad,07-03-2019,2019,3,5.4331987,NRSC VIC MODEL
2606,Telangana,Nizamabad,08-03-2019,2019,3,5.4292285,NRSC VIC MODEL
2607,Telangana,Nizamabad,09-03-2019,2019,3,5.4262174,NRSC VIC MODEL
2608,Telangana,Nizamabad,10-03-2019,2019,3,5.4243308,NRSC VIC MODEL
2609,Telangana,Nizamabad,11-03-2019,2019,3,5.4208289,NRSC VIC MODEL
2610,Telangana,Nizamabad,12-03-2019,2019,3,5.4196476,NRSC VIC MODEL
2611,Telangana,Nizamabad,13-03-2019,2019,3,5.4179888,NRSC VIC MODEL
2612,Telangana,Nizamabad,14-03-2019,2019,3,5.4159178,NRSC VIC MODEL
2613,Telangana,Nizamabad,15-03-2019,2019,3,5.4125112,NRSC VIC MODEL
2614,Telangana,Nizamabad,16-03-2019,2019,3,5.4125112,NRSC VIC MODEL
2615,Telangana,Nizamabad,17-03-2019,2019,3,5.4114067,NRSC VIC MODEL
2616,Telangana,Nizamabad,18-03-2019,2019,3,5.4103022,NRSC VIC MODEL
2617,Telangana,Nizamabad,19-03-2019,2019,3,5.4091957,NRSC VIC MODEL
2618,Telangana,Nizamabad,21-03-2019,2019,3,5.4122645,NRSC VIC MODEL
2619,Telangana,Nizamabad,22-03-2019,2019,3,5.4110689,NRSC VIC MODEL
2620,Telangana,Nizamabad,23-03-2019,2019,3,5.4105163,NRSC VIC MODEL
2621,Telangana,Nizamabad,24-03-2019,2019,3,5.4090991,NRSC VIC MODEL
2622,Telangana,Nizamabad,25-03-2019,2019,3,5.4079941,NRSC VIC MODEL
2623,Telangana,Nizamabad,26-03-2019,2019,3,5.4057846,NRSC VIC MODEL
2624,Telangana,Nizamabad,27-03-2019,2019,3,2.5729815,NRSC VIC MODEL
2625,Telangana,Nizamabad,28-03-2019,2019,3,2.5710044,NRSC VIC MODEL
2626,Telangana,Nizamabad,29-03-2019,2019,3,2.5704503,NRSC VIC MODEL
2627,Telangana,Nizamabad,30-03-2019,2019,3,2.5686604,NRSC VIC MODEL
2628,Telangana,Nizamabad,31-03-2019,2019,3,2.5686604,NRSC VIC MODEL
2629,Telangana,Peddapalli,01-03-2019,2019,3,11.2421451,NRSC VIC MODEL
2630,Telangana,Peddapalli,02-03-2019,2019,3,11.2193935,NRSC VIC MODEL
2631,Telangana,Peddapalli,03-03-2019,2019,3,11.1916518,NRSC VIC MODEL
2632,Telangana,Peddapalli,04-03-2019,2019,3,11.1513198,NRSC VIC MODEL
2633,Telangana,Peddapalli,05-03-2019,2019,3,11.1314276,NRSC VIC MODEL
2634,Telangana,Peddapalli,06-03-2019,2019,3,11.100342,NRSC VIC MODEL
2635,Telangana,Peddapalli,07-03-2019,2019,3,11.0712831,NRSC VIC MODEL
2636,Telangana,Peddapalli,08-03-2019,2019,3,11.0390348,NRSC VIC MODEL
2637,Telangana,Peddapalli,09-03-2019,2019,3,11.0183299,NRSC VIC MODEL
2638,Telangana,Peddapalli,10-03-2019,2019,3,10.9998229,NRSC VIC MODEL
2639,Telangana,Peddapalli,11-03-2019,2019,3,10.9812671,NRSC VIC MODEL
2640,Telangana,Peddapalli,12-03-2019,2019,3,10.9726941,NRSC VIC MODEL
2641,Telangana,Peddapalli,13-03-2019,2019,3,10.9573566,NRSC VIC MODEL
