,Date,Adilabad_Temp,Adilabad_Upper_Limit,Adilabad_Lower_Limit,Adilabad_HeatWave,Karimnagar_Temp,Karimnagar_Upper_Limit,Karimnagar_Lower_Limit,Karimnagar_HeatWave,Khammam_Temp,Khammam_Upper_Limit,Khammam_Lower_Limit,Khammam_HeatWave,Nizamabad_Temp,Nizamabad_Upper_Limit,Nizamabad_Lower_Limit,Nizamabad_HeatWave,Warangal_Temp,Warangal_Upper_Limit,Warangal_Lower_Limit,Warangal_HeatWave
143,20-02-2023,31.886862,35.21206525,28.56165836,0,31.55685,34.04978548,29.06391539,0,33.18331,35.49605873,30.8705642,0,32.442825,35.67660094,29.20904969,0,30.368427,38.99548429,21.74137026,0
144,21-02-2023,31.200706,34.52587923,27.87553373,0,31.34424,33.83715223,28.85132815,0,32.935978,35.24870385,30.62325202,0,32.177185,35.41093084,28.94343928,0,30.495247,39.12222427,21.8682695,0
145,22-02-2023,30.793129,34.11827188,27.46798606,0,30.947407,33.44029643,28.4545171,0,32.744015,35.0567199,30.43130958,0,31.507626,34.74134234,28.27390882,0,30.357819,38.98471857,21.73091864,0
146,23-02-2023,31.701185,35.02629915,28.3760713,0,31.421417,33.91428517,28.9285493,0,32.65018,34.96286582,30.33749582,0,32.40346,35.63715002,29.16977289,0,30.757607,39.38443126,22.13078175,0
147,24-02-2023,31.603304,34.9283897,28.27821812,0,31.324165,33.81701218,28.83131851,0,32.598328,34.91099307,30.2856622,0,32.408955,35.64261582,29.17529342,0,30.928997,39.55574879,22.30224529,0
148,25-02-2023,31.553923,34.87898115,28.22886415,0,31.350601,33.84342758,28.85777481,0,32.71187,35.02451474,30.39922183,0,32.645485,35.87911959,29.41185026,0,30.963123,39.58980429,22.33644236,0
149,26-02-2023,32.28944,35.61447223,28.96440808,0,31.679718,34.17252458,29.18691145,0,33.866386,36.17901448,31.55375834,0,33.003063,36.23667216,29.76945424,0,30.939129,39.56574127,22.31251648,0
150,27-02-2023,33.20808,36.53308678,29.8830738,0,32.030502,34.52328971,29.53771493,0,33.952747,36.26535763,31.64013706,0,33.465527,36.69911067,30.23194249,0,31.03196,39.65850556,22.40541351,0
151,28-02-2023,33.905582,37.23056419,30.58060066,0,32.124172,34.61694106,29.63140336,0,33.639843,35.95243607,31.3272499,0,33.37678,36.6103415,30.14322142,0,30.896847,39.52332865,22.2703649,0
152,01-03-2023,34.00221,37.3271666,30.67725082,0,32.117188,34.60993845,29.62443655,0,33.882957,36.19553394,31.57038098,0,33.473465,36.70700179,30.23992814,0,30.908619,39.53503886,22.28219899,0
153,02-03-2023,32.94073,36.26566592,29.61579618,0,32.051876,34.54460976,29.55914238,0,33.65734,35.96990147,31.34478054,0,32.79033,36.02384341,29.55681455,0,31.33289,39.95924976,22.70652935,1
154,03-03-2023,33.80535,37.13026396,30.48043856,0,31.558617,34.05133371,29.06589957,0,33.04697,35.35951541,30.73442532,0,33.045425,36.27891829,29.81193254,0,31.05132,39.67762181,22.42501643,0
155,04-03-2023,32.772392,36.09728365,29.44750089,0,31.679853,34.17255453,29.18715235,0,33.005363,35.31789368,30.69283324,0,32.39432,35.62779358,29.1608493,0,30.845284,39.47153089,22.21903613,0
156,05-03-2023,33.08099,36.40586076,29.75611892,0,32.243423,34.73610921,29.75073771,0,33.69543,36.00794674,31.38291477,0,33.134468,36.36792032,29.90101584,0,31.053253,39.67944746,22.42705888,0
157,06-03-2023,33.9238,37.24865273,30.59895012,0,32.62843,35.12110046,30.13575837,0,34.307003,36.61950537,31.99450068,0,33.869537,37.10297052,30.63610418,0,30.973568,39.59971137,22.34742455,0
158,07-03-2023,34.53272,37.85755121,31.20788611,0,32.924583,35.41724042,30.43192645,0,35.2722,37.58469084,32.95971224,0,33.90058,37.13399629,30.66716643,0,30.97509,39.60118477,22.34899529,0
159,08-03-2023,35.77702,39.10183414,32.45220486,0,32.947594,35.44023725,30.45495013,0,34.403965,36.71644184,32.09148815,0,34.890358,38.12375548,31.65696046,0,31.416122,40.04217072,22.79007416,1
160,09-03-2023,36.04599,39.37078758,32.7211924,0,33.350777,35.84340744,30.8581459,0,34.33356,36.64602593,32.02109596,0,34.64958,37.88295902,31.41619717,0,31.107437,39.73344117,22.4814331,0
161,10-03-2023,35.503925,38.82870671,32.17914394,0,33.73746,36.23007972,31.24484246,0,33.93707,36.24952265,31.62461522,0,34.654293,37.88765823,31.42092789,0,31.095287,39.72124933,22.46932532,0
162,11-03-2023,35.060337,38.3851031,31.73557103,0,32.77602,35.26862717,30.28341293,0,34.148266,36.46070888,31.8358228,0,33.708374,36.94172427,30.47502378,0,30.954395,39.58031748,22.32847311,0
163,12-03-2023,35.13187,38.45662181,31.80711873,0,33.437683,35.93027936,30.94508685,0,34.636868,36.94930048,32.32443457,0,34.44318,37.67651623,31.20984394,0,30.896008,39.52189211,22.27012297,0
164,13-03-2023,36.030144,39.35488163,32.70540584,0,34.41211,36.9046954,31.91952335,0,34.305912,36.61833549,31.99348855,0,35.182823,38.41614606,31.9495003,0,30.862713,39.48856204,22.23686369,0
165,14-03-2023,34.718704,38.04342933,31.39397912,0,33.319042,35.81161864,30.82646577,0,34.546787,36.85920183,32.23437269,0,34.217823,37.45113347,30.98451259,0,31.236824,39.86264003,22.61100805,0
166,15-03-2023,35.400215,38.72492832,32.07550198,0,33.75926,36.25182575,31.26669079,0,34.537464,36.84987041,32.22505787,0,34.190357,37.42365604,30.95705838,0,31.034195,39.65997996,22.40840993,0
167,16-03-2023,35.9444,39.26910287,32.6196987,0,34.120304,36.61286328,31.62774494,0,34.717915,37.03031314,32.40551602,0,34.635246,37.86853433,31.40195823,0,30.920406,39.5461626,22.29465008,0
168,17-03-2023,35.188686,38.51337822,31.86399452,0,33.95976,36.45231026,31.46720726,0,35.0602,37.37259118,32.7478083,0,34.75304,37.98631841,31.51976222,0,31.067314,39.69304386,22.44158444,0
169,18-03-2023,35.284935,38.60961747,31.96025253,0,34.022556,36.51510077,31.53001184,0,35.47588,37.78826459,33.16349475,0,34.552696,37.7859652,31.31942725,0,31.04514,39.67084469,22.41943394,0
170,19-03-2023,35.74141,39.06608324,32.41673536,0,34.248413,36.74095116,31.75587501,0,35.518955,37.83133422,33.20657624,0,35.055977,38.28923755,31.82271619,0,31.019932,39.64561504,22.39424854,0
171,20-03-2023,36.15832,39.48298765,32.83365511,0,34.88497,37.37750394,32.3924393,0,36.283745,38.59611846,33.97137116,0,35.58081,38.81406377,32.34755733,0,31.176212,39.80187565,22.55054897,0
172,21-03-2023,37.180416,40.50507555,33.85575666,0,35.167393,37.65991994,32.67486552,0,35.56809,37.88045744,33.25571963,0,35.46324,38.69648816,32.22999499,0,31.085201,39.7108469,22.45955562,0
173,22-03-2023,37.016994,40.34164795,33.692341,0,35.137306,37.62982895,32.64478348,0,34.045147,36.35751169,31.73278219,0,36.57561,39.80885189,33.34237034,0,31.195927,39.82155682,22.57029651,0
174,23-03-2023,37.165462,40.49011085,33.84081413,0,35.49271,37.98522901,33.00019122,0,34.775665,37.08802648,32.46330409,0,36.552895,39.7861304,33.31965879,0,31.073528,39.69914517,22.44791141,0
175,24-03-2023,36.211308,39.53595162,32.88666343,0,34.938335,37.43085112,32.44581972,0,34.967197,37.27955565,32.65483919,0,36.399017,39.63224899,33.16578568,0,31.002506,39.62811207,22.37690044,0
176,25-03-2023,36.168415,39.49305576,32.84377438,0,36.192123,38.68463656,33.69961027,0,36.573326,38.88568197,34.26097025,0,36.612022,39.84525074,33.37879406,0,30.844097,39.4696941,22.21850017,0
177,26-03-2023,36.942413,40.26705146,33.6177752,0,35.830544,38.32305474,33.33803229,0,36.838367,39.15072154,34.52601339,0,36.547,39.78022674,33.31377503,0,30.740082,39.36567212,22.11449146,0
178,27-03-2023,37.071274,40.39591023,33.74663738,0,35.819798,38.31230746,33.32728757,0,36.97216,39.28451323,34.65980745,0,36.69126,39.92448549,33.4580371,0,30.74324,39.36882626,22.11765445,0
179,28-03-2023,37.71206,41.03669459,34.38742345,0,35.71109,38.20359939,33.21858078,0,36.64641,38.95876419,34.3340596,0,36.99085,40.22407191,33.75762518,0,30.56923,39.19481282,21.94364543,0
180,29-03-2023,38.145832,41.47046763,34.82119649,0,36.276356,38.76886505,33.78384644,0,36.59398,38.90633118,34.28162658,0,38.116173,41.34939615,34.88294943,0,30.98367,39.60925297,22.35808559,0
181,30-03-2023,38.732845,42.05748173,35.40820888,0,35.923225,38.41573535,33.43071546,0,36.151527,38.4638803,33.83917451,0,38.00174,41.2349637,34.76851531,0,31.102978,39.72856366,22.47739185,0
182,31-03-2023,38.76095,42.08558631,35.43631005,0,36.12017,38.61268182,33.62765937,0,36.35366,38.66601466,34.04130651,0,37.559864,40.7930899,34.32663819,0,31.021717,39.6473074,22.39612674,0
183,01-04-2023,37.91483,41.23946994,34.59018857,0,36.23346,38.72597262,33.74094633,0,36.217403,38.52975927,33.90504756,0,37.23391,40.46713795,34.00068127,0,30.699127,39.32472416,22.07353023,0
184,02-04-2023,38.38805,41.71269418,35.06340598,0,36.03898,38.53149428,33.54646288,0,36.76496,39.07731947,34.45260301,0,37.00773,40.24096023,33.77449692,0,30.908825,39.53443074,22.2832191,0
185,03-04-2023,38.48607,41.81071709,35.16142036,0,36.02061,38.51312971,33.52809191,0,36.622673,38.93503423,34.31031184,0,37.37876,40.6119971,34.14552549,0,30.808792,39.43440899,22.18317524,0
186,04-04-2023,38.784275,42.10892853,35.45962158,0,35.920277,38.41279937,33.42775391,0,36.096123,38.40848749,33.78375799,0,37.231956,40.46519726,33.9987157,0,30.760654,39.3862846,22.1350243,0
187,05-04-2023,37.869133,41.19379244,34.54447355,0,35.86993,38.36245747,33.37740306,0,36.976006,39.28837446,34.66363665,0,35.769344,39.00259091,32.53609775,0,30.773392,39.39903736,22.14774608,0
188,06-04-2023,37.584976,40.90964246,34.26030993,0,35.995132,38.48766477,33.50260012,0,36.440327,38.75270034,34.12795304,0,36.42091,39.6541631,33.18765666,0,30.929226,39.55488926,22.30356258,0
189,07-04-2023,38.472557,41.79723101,35.14788313,0,36.542522,39.03506051,34.04998436,0,37.075577,39.38795577,34.7631978,0,37.267452,40.50071292,34.03419156,0,30.802135,39.42781872,22.17645222,0
190,08-04-2023,38.24445,41.56913209,34.91976715,0,36.59361,39.08615332,34.10106439,0,37.204613,39.51699765,34.89222781,0,37.0645,40.29776788,33.83122993,0,30.549923,39.17562832,21.92421757,0
191,09-04-2023,39.10885,42.43354042,35.78415672,0,36.95058,39.4431321,34.4580291,0,37.278698,39.59108941,34.96630653,0,37.97374,41.20701772,34.74046153,0,30.577839,39.20356861,21.95210919,0
192,10-04-2023,39.14907,42.47377282,35.82436866,0,37.383327,39.87588666,34.89076831,0,37.99609,40.30848849,35.68369138,0,38.38646,41.6197474,35.1531713,0,30.353962,38.9797182,21.72820569,0
193,11-04-2023,39.328117,42.65283054,36.0034042,0,37.184906,39.67747349,34.69233852,0,37.68916,40.00156566,35.37675312,0,38.493286,41.72658496,35.2599873,0,30.128956,38.75474086,21.50317082,0
194,12-04-2023,39.000847,42.32557197,35.67612176,0,36.822968,39.31554396,34.3303911,0,37.480736,39.79315035,35.16832121,0,37.681953,40.91526387,34.44864299,0,30.199886,38.82570231,21.57407033,0
195,13-04-2023,39.161064,42.48580204,35.83632625,0,36.805645,39.29823101,34.31305897,0,37.781776,40.0941999,35.46935296,0,38.10777,41.34109189,34.87444613,0,30.164528,38.79037707,21.53867872,0
196,14-04-2023,38.95648,42.28122966,35.63172658,0,36.853214,39.34581051,34.36061801,0,37.41593,39.72836466,35.10349874,0,37.604782,40.83811825,34.37144596,0,29.886906,38.51279024,21.2610211,0
197,15-04-2023,39.14163,42.4663943,35.81686223,0,37.195366,39.68797302,34.70275879,0,37.06772,39.38016155,34.75527547,0,37.8444,41.07774874,34.61104825,0,30.025814,38.65173624,21.39989188,0
198,16-04-2023,39.46736,42.79214284,36.14258007,0,37.504684,39.99730307,35.01206582,0,37.441143,39.75359675,35.12868932,0,38.913094,42.14645874,35.6797284,0,30.104221,38.73018335,21.47825934,0
199,17-04-2023,39.38786,42.71265693,36.06306176,0,37.493862,39.98649292,35.00123138,0,37.62095,39.93341377,35.30848381,0,37.567703,40.80108417,34.33432232,0,30.139248,38.76525193,21.51324386,0
200,18-04-2023,39.432373,42.75718769,36.10755841,0,37.282074,39.77471753,34.78943042,0,37.403515,39.71599171,35.09103802,0,38.682896,41.91629317,35.44949815,0,30.400455,39.02650376,21.77440719,0
201,19-04-2023,39.399277,42.72410928,36.07444419,0,37.542137,40.03479413,35.04948016,0,37.810722,40.12321165,35.49823305,0,38.65659,41.89000443,35.42317458,0,30.397705,39.02379982,21.77161034,0
202,20-04-2023,39.461483,42.78633431,36.1366317,0,37.43371,39.92637924,34.94103715,0,37.06396,39.37646338,34.75145868,0,38.753567,41.98699991,35.52013357,0,30.25362,38.87976356,21.62747674,0
