District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Adilabad,Narnoor,2019-07-14,0.0,25.2,32.8,56.5,91.0,0.0,9.6
Adilabad,Narnoor,2019-07-15,0.0,24.9,35.0,49.3,84.5,0.0,12.1
Adilabad,Narnoor,2019-07-16,0.0,26.1,33.8,45.2,70.1,0.0,13.3
Adilabad,Narnoor,2019-07-17,0.0,26.5,34.0,43.7,67.6,0.0,12.0
Adilabad,Narnoor,2019-07-18,0.0,26.9,34.6,44.2,66.7,0.0,12.6
Adilabad,Narnoor,2019-07-19,3.6,23.3,35.9,39.9,92.3,0.0,20.0
Adilabad,Narnoor,2019-07-20,26.1,23.0,34.4,72.4,100.0,0.0,7.2
Adilabad,Narnoor,2019-07-21,11.3,23.1,31.4,66.5,100.0,0.0,3.9
Adilabad,Narnoor,2019-07-22,0.0,25.2,32.4,65.6,94.5,0.0,6.5
Adilabad,Narnoor,2019-07-23,0.0,25.2,32.8,60.2,92.7,0.0,4.0
Adilabad,Narnoor,2019-07-24,0.0,25.0,33.5,57.5,91.4,0.0,6.8
Adilabad,Narnoor,2019-07-25,0.0,25.8,33.1,60.2,86.2,0.0,10.2
Adilabad,Narnoor,2019-07-26,15.4,22.8,31.1,62.9,98.8,0.0,14.8
Adilabad,Narnoor,2019-07-27,12.4,22.3,24.9,91.9,100.0,0.0,12.8
Adilabad,Narnoor,2019-07-28,30.2,22.4,26.1,85.4,100.0,0.0,12.8
Adilabad,Narnoor,2019-07-29,31.4,22.4,25.6,88.4,100.0,0.0,13.4
Adilabad,Narnoor,2019-07-30,119.7,21.9,23.4,99.7,100.0,2.8,19.2
Adilabad,Narnoor,2019-07-31,22.0,22.0,24.2,93.6,100.0,4.0,19.0
Adilabad,Narnoor,2019-08-01,6.9,22.5,27.7,81.1,99.3,0.0,12.2
Adilabad,Narnoor,2019-08-02,29.3,22.8,25.5,88.4,100.0,0.0,15.5
Adilabad,Narnoor,2019-08-03,32.5,22.6,23.8,95.5,100.0,5.7,16.8
Adilabad,Narnoor,2019-08-04,132.1,22.3,23.3,96.0,100.0,3.8,15.5
Adilabad,Narnoor,2019-08-05,0.0,23.2,28.4,77.1,100.0,3.4,13.9
Adilabad,Narnoor,2019-08-06,0.3,23.4,29.5,76.6,98.8,0.2,12.3
Adilabad,Narnoor,2019-08-07,15.0,23.2,26.5,89.3,99.7,0.0,9.7
Adilabad,Narnoor,2019-08-08,29.0,22.4,24.8,95.0,100.0,0.2,13.7
Adilabad,Narnoor,2019-08-09,25.6,22.5,24.3,92.3,100.0,0.0,14.6
Adilabad,Narnoor,2019-08-10,12.1,22.9,28.5,81.8,99.3,0.0,12.0
Adilabad,Narnoor,2019-08-11,0.0,22.4,30.6,70.8,97.3,0.0,10.9
Adilabad,Narnoor,2019-08-12,0.0,23.1,31.1,65.2,98.8,0.0,11.5
Adilabad,Narnoor,2019-08-13,18.2,22.4,29.5,69.0,98.3,0.0,14.6
Adilabad,Narnoor,2019-08-14,19.5,21.6,25.8,88.9,100.0,0.0,10.9
Adilabad,Narnoor,2019-08-15,10.4,22.8,28.2,80.5,100.0,0.0,8.8
Adilabad,Narnoor,2019-08-16,0.0,24.3,30.9,67.0,99.3,0.0,8.1
Adilabad,Narnoor,2019-08-17,0.0,23.9,31.0,63.4,96.9,0.0,9.1
Adilabad,Narnoor,2019-08-18,0.0,24.5,30.4,66.0,95.0,0.0,8.1
Adilabad,Narnoor,2019-08-19,0.0,23.5,29.2,72.4,100.0,0.0,8.4
Adilabad,Narnoor,2019-08-20,1.9,24.0,30.5,69.6,97.8,0.0,10.8
Adilabad,Narnoor,2019-08-21,0.0,24.2,29.6,75.8,96.0,0.0,15.2
Adilabad,Narnoor,2019-08-22,0.0,24.0,29.8,78.3,96.0,0.0,12.2
Adilabad,Narnoor,2019-08-23,12.1,22.5,28.5,79.6,100.0,0.0,14.0
Adilabad,Narnoor,2019-08-24,6.9,23.0,25.2,86.8,99.7,0.7,3.7
Adilabad,Narnoor,2019-08-25,2.3,23.5,29.4,72.0,97.8,0.6,5.1
Adilabad,Narnoor,2019-08-26,3.1,22.8,27.1,85.8,100.0,1.3,5.0
Adilabad,Narnoor,2019-08-27,0.0,22.9,27.5,81.1,99.3,0.0,4.5
Adilabad,Narnoor,2019-08-28,10.4,22.2,29.3,69.0,100.0,0.0,1.0
Adilabad,Narnoor,2019-08-29,0.0,24.2,31.4,58.8,91.0,0.0,0.9
Adilabad,Narnoor,2019-08-30,0.0,24.3,31.2,72.1,97.8,0.0,0.2
Adilabad,Narnoor,2019-08-31,0.3,23.2,32.4,65.6,100.0,0.0,0.6
Adilabad,Narnoor,2019-09-01,0.0,23.4,28.5,78.3,96.4,0.0,8.4
Adilabad,Narnoor,2019-09-02,0.0,22.6,29.2,75.4,97.0,0.0,11.8
Adilabad,Narnoor,2019-09-03,24.1,22.9,26.1,85.8,100.0,0.0,2.7
Adilabad,Narnoor,2019-09-04,19.1,23.2,26.5,85.8,100.0,0.0,1.4
Adilabad,Narnoor,2019-09-05,4.2,23.4,25.2,94.9,100.0,0.0,0.4
Adilabad,Narnoor,2019-09-06,4.6,22.4,31.1,72.1,98.7,0.0,9.0
Adilabad,Narnoor,2019-09-07,9.7,22.8,26.2,88.4,99.7,0.0,10.1
Adilabad,Narnoor,2019-09-08,0.0,23.9,27.2,91.7,98.9,0.0,10.8
Adilabad,Narnoor,2019-09-09,10.4,23.8,28.4,85.1,99.8,0.0,13.9
Adilabad,Inderavelly,2019-07-01,4.4,23.7,30.1,84.6,99.9,0.0,7.7
Adilabad,Inderavelly,2019-07-02,2.6,24.6,29.7,74.3,99.9,0.0,1.1
Adilabad,Inderavelly,2019-07-03,13.2,24.7,31.7,75.6,99.9,0.0,10.9
Adilabad,Inderavelly,2019-07-04,5.8,26.2,30.9,73.5,91.1,0.0,19.6
Adilabad,Inderavelly,2019-07-05,1.5,26.6,34.7,59.7,93.3,0.0,12.0
Adilabad,Inderavelly,2019-07-06,9.7,25.3,32.9,59.1,95.4,0.0,10.5
Adilabad,Inderavelly,2019-07-07,2.8,25.4,32.6,66.6,93.3,0.0,22.4
Adilabad,Inderavelly,2019-07-08,12.1,25.7,32.1,68.7,94.2,0.0,11.1
Adilabad,Inderavelly,2019-07-09,7.3,24.7,32.3,70.1,99.9,0.0,0.7
Adilabad,Inderavelly,2019-07-10,6.6,24.7,32.9,66.3,97.7,0.0,13.9
Adilabad,Inderavelly,2019-07-11,22.4,24.7,35.2,55.4,97.5,0.0,12.7
Adilabad,Inderavelly,2019-07-12,0.8,24.7,32.9,70.9,92.0,0.0,2.7
Adilabad,Inderavelly,2019-07-13,0.2,26.6,34.0,55.2,85.1,0.0,11.9
Adilabad,Inderavelly,2019-07-14,0.7,27.0,35.4,56.9,99.9,0.0,13.7
Adilabad,Inderavelly,2019-07-15,0.0,27.4,35.8,52.0,90.8,0.0,10.4
Adilabad,Inderavelly,2019-07-16,0.2,27.5,36.6,44.5,85.5,0.0,3.2
Adilabad,Inderavelly,2019-07-17,0.0,26.8,36.2,45.7,84.5,0.0,6.5
Adilabad,Inderavelly,2019-07-18,0.0,27.5,37.3,49.9,83.4,0.0,15.5
Adilabad,Inderavelly,2019-07-19,0.8,26.0,37.7,38.4,97.1,0.0,10.3
Adilabad,Inderavelly,2019-07-20,73.6,25.4,35.9,49.5,97.6,0.0,2.1
Adilabad,Inderavelly,2019-07-21,28.7,23.9,33.1,66.4,97.5,0.2,1.6
Adilabad,Inderavelly,2019-07-22,0.0,25.7,34.4,60.8,93.7,0.0,6.3
Adilabad,Inderavelly,2019-07-23,0.0,25.9,34.6,59.1,92.8,0.0,8.6
Adilabad,Inderavelly,2019-07-24,0.0,26.8,35.7,56.9,83.0,0.0,2.0
Adilabad,Inderavelly,2019-07-25,0.0,26.5,36.2,52.6,79.4,0.0,9.6
Adilabad,Inderavelly,2019-07-26,5.2,23.6,33.6,57.6,94.7,0.0,11.9
Adilabad,Inderavelly,2019-07-27,18.8,23.4,26.3,81.5,93.8,0.0,3.4
Adilabad,Inderavelly,2019-07-28,23.1,23.5,26.9,80.2,96.5,0.0,11.2
Adilabad,Inderavelly,2019-07-29,40.4,23.5,26.8,86.9,96.8,0.0,4.5
Adilabad,Inderavelly,2019-07-30,100.9,22.3,24.9,94.3,98.0,0.0,13.2
Adilabad,Inderavelly,2019-07-31,25.2,22.7,24.1,89.4,97.1,0.0,13.9
Adilabad,Inderavelly,2019-08-01,3.7,23.6,29.9,72.7,93.0,0.0,7.1
Adilabad,Inderavelly,2019-08-02,21.7,23.6,26.9,83.2,96.1,0.0,1.8
Adilabad,Inderavelly,2019-08-03,28.5,23.6,26.5,86.9,97.4,0.0,15.1
Adilabad,Inderavelly,2019-08-04,172.0,23.4,25.6,88.7,98.1,0.0,15.5
Adilabad,Inderavelly,2019-08-05,0.0,25.4,31.1,71.4,88.0,0.0,14.6
Adilabad,Inderavelly,2019-08-06,0.7,24.5,30.6,72.3,94.4,0.0,11.4
Adilabad,Inderavelly,2019-08-07,9.4,24.4,28.0,84.1,93.8,0.0,13.8
Adilabad,Inderavelly,2019-08-08,30.1,23.2,26.9,88.8,96.6,0.0,10.1
Adilabad,Inderavelly,2019-08-09,17.9,23.1,25.2,85.5,94.8,0.0,14.9
Adilabad,Inderavelly,2019-08-10,1.3,23.9,30.7,75.5,95.0,0.0,8.4
Adilabad,Inderavelly,2019-08-11,2.1,24.3,33.1,65.5,90.7,0.0,9.0
Adilabad,Inderavelly,2019-08-12,0.0,24.2,33.8,60.0,94.3,0.0,12.2
Adilabad,Inderavelly,2019-08-13,1.4,25.1,31.6,66.6,93.4,0.0,15.5
Adilabad,Inderavelly,2019-08-14,5.8,24.1,28.6,79.3,97.6,0.0,10.5
Adilabad,Inderavelly,2019-08-15,0.0,24.3,30.8,73.9,97.2,0.0,12.2
Adilabad,Inderavelly,2019-08-16,0.0,25.7,32.9,64.1,91.9,0.0,7.6
Adilabad,Inderavelly,2019-08-17,0.0,24.5,33.5,57.8,94.9,0.0,0.2
Adilabad,Inderavelly,2019-08-18,0.0,24.5,34.1,57.8,95.2,0.0,1.3
Adilabad,Inderavelly,2019-08-19,0.0,24.2,32.0,59.9,95.9,0.0,10.8
Adilabad,Inderavelly,2019-08-20,0.0,25.5,32.9,59.5,92.2,0.0,11.6
Adilabad,Inderavelly,2019-08-21,2.8,24.8,32.2,63.9,93.6,0.0,16.1
Adilabad,Inderavelly,2019-08-22,0.0,24.6,30.6,71.5,92.6,0.0,0.6
Adilabad,Inderavelly,2019-08-23,22.3,23.1,30.7,72.2,97.8,0.0,0.3
Adilabad,Inderavelly,2019-08-24,0.0,24.3,27.8,84.1,94.7,0.0,2.1
Adilabad,Inderavelly,2019-08-25,0.0,24.6,32.1,66.6,89.6,0.0,3.7
Adilabad,Inderavelly,2019-08-26,0.5,24.5,28.6,79.7,96.1,0.0,1.3
Adilabad,Inderavelly,2019-08-27,0.0,23.7,29.5,75.1,93.7,0.0,3.6
Adilabad,Inderavelly,2019-08-28,0.0,23.7,31.0,64.6,96.4,0.0,3.8
Adilabad,Inderavelly,2019-08-29,0.0,24.0,33.5,57.3,94.7,0.0,2.1
Adilabad,Inderavelly,2019-08-30,0.0,25.3,33.6,57.5,94.6,0.0,1.8
Adilabad,Inderavelly,2019-08-31,0.8,23.8,34.4,55.9,96.3,0.0,0.1
Adilabad,Inderavelly,2019-09-01,0.0,24.4,30.6,70.6,92.9,0.0,1.7
Adilabad,Inderavelly,2019-09-02,1.0,23.7,31.0,73.5,92.0,0.0,0.1
Adilabad,Inderavelly,2019-09-03,9.0,23.5,27.0,81.4,96.0,0.0,0.2
Adilabad,Inderavelly,2019-09-04,7.0,23.5,28.9,80.6,100.0,0.0,9.6
Adilabad,Inderavelly,2019-09-05,0.7,23.7,25.7,95.8,100.0,0.0,9.9
Adilabad,Inderavelly,2019-09-06,0.9,23.6,30.5,93.6,100.0,0.0,12.8
Adilabad,Inderavelly,2019-09-07,8.2,23.2,26.5,86.8,97.5,0.0,12.7
Adilabad,Inderavelly,2019-09-08,0.0,23.9,27.8,84.3,95.1,0.0,14.5
Adilabad,Inderavelly,2019-09-09,4.7,23.9,28.9,97.9,100.0,0.0,14.5
Adilabad,Gudihatnoor,2019-07-01,3.3,23.7,29.8,83.5,96.5,0.2,2.4
Adilabad,Gudihatnoor,2019-07-02,3.8,24.2,30.8,70.9,96.9,0.2,1.1
Adilabad,Gudihatnoor,2019-07-03,4.5,24.8,30.4,76.9,93.3,0.1,2.3
Adilabad,Gudihatnoor,2019-07-04,10.1,25.9,30.1,72.8,92.1,0.0,3.4
Adilabad,Gudihatnoor,2019-07-05,0.2,25.6,33.2,61.1,90.9,0.0,2.7
Adilabad,Gudihatnoor,2019-07-06,3.7,24.9,33.3,63.1,90.9,0.1,3.5
Adilabad,Gudihatnoor,2019-07-07,4.7,24.9,32.6,64.4,91.7,0.2,2.7
Adilabad,Gudihatnoor,2019-07-08,2.0,25.3,30.6,69.8,90.8,0.1,2.2
Adilabad,Gudihatnoor,2019-07-09,24.6,24.9,32.4,70.7,97.4,0.3,2.0
Adilabad,Gudihatnoor,2019-07-10,8.6,24.9,32.7,67.0,97.9,0.2,1.6
Adilabad,Gudihatnoor,2019-07-11,8.6,24.9,35.7,57.3,96.9,0.1,3.0
Adilabad,Gudihatnoor,2019-07-12,1.3,24.8,33.0,70.6,96.7,0.1,2.7
Adilabad,Gudihatnoor,2019-07-13,0.0,25.3,33.9,64.9,94.3,0.2,2.5
Adilabad,Gudihatnoor,2019-07-14,0.0,26.9,35.5,57.7,90.4,0.0,2.8
Adilabad,Gudihatnoor,2019-07-15,2.2,25.8,36.0,67.5,88.9,0.0,3.1
Adilabad,Gudihatnoor,2019-07-16,0.0,24.7,35.9,42.5,75.0,0.0,3.2
Adilabad,Gudihatnoor,2019-07-17,0.0,25.8,36.1,42.5,68.3,0.0,2.2
Adilabad,Gudihatnoor,2019-07-18,0.0,27.0,37.3,41.9,65.0,0.0,2.3
Adilabad,Gudihatnoor,2019-07-19,0.0,24.1,37.6,38.3,80.7,0.0,3.0
Adilabad,Gudihatnoor,2019-07-20,2.2,24.7,36.3,47.2,89.0,0.0,2.0
Adilabad,Gudihatnoor,2019-07-21,37.7,22.3,32.7,58.3,96.6,0.0,5.7
Adilabad,Gudihatnoor,2019-07-22,0.0,24.5,34.4,51.5,93.4,0.0,11.0
Adilabad,Gudihatnoor,2019-07-23,0.0,25.0,34.7,53.1,91.9,0.0,2.0
Adilabad,Gudihatnoor,2019-07-24,0.0,25.9,35.3,51.5,77.8,0.0,2.4
Adilabad,Gudihatnoor,2019-07-25,0.0,26.0,36.1,46.0,76.4,0.0,2.7
Adilabad,Gudihatnoor,2019-07-26,8.9,23.0,33.1,54.2,91.9,0.5,2.4
Adilabad,Gudihatnoor,2019-07-27,9.6,22.9,25.0,81.2,93.4,6.9,18.5
Adilabad,Gudihatnoor,2019-07-28,20.9,22.4,26.4,79.3,94.1,0.3,2.3
Adilabad,Gudihatnoor,2019-07-29,26.1,22.4,25.9,82.7,94.1,0.3,2.8
Adilabad,Gudihatnoor,2019-07-30,93.1,21.9,23.9,90.5,96.2,0.6,2.7
Adilabad,Gudihatnoor,2019-07-31,20.1,22.0,24.0,85.6,95.7,0.0,2.1
Adilabad,Gudihatnoor,2019-08-01,1.0,23.2,29.8,67.9,87.1,0.0,11.6
Adilabad,Gudihatnoor,2019-08-02,13.7,23.2,26.5,77.4,92.9,2.7,25.6
Adilabad,Gudihatnoor,2019-08-03,27.9,23.1,25.7,81.2,94.4,9.1,24.5
Adilabad,Gudihatnoor,2019-08-04,115.9,22.3,24.2,85.1,95.7,7.3,19.6
Adilabad,Gudihatnoor,2019-08-05,0.0,24.2,30.3,65.5,82.2,0.0,0.6
Adilabad,Gudihatnoor,2019-08-06,1.2,24.1,29.8,70.5,89.0,0.0,1.5
Adilabad,Gudihatnoor,2019-08-07,4.2,23.6,28.3,77.1,90.1,0.0,6.6
Adilabad,Gudihatnoor,2019-08-08,23.1,22.8,26.1,84.1,94.1,0.0,15.0
Adilabad,Gudihatnoor,2019-08-09,25.3,23.5,24.9,82.7,92.9,4.7,27.3
Adilabad,Gudihatnoor,2019-08-10,3.2,23.5,30.0,70.9,91.9,0.0,15.5
Adilabad,Gudihatnoor,2019-08-11,0.0,23.1,32.8,59.9,90.0,0.0,10.6
Adilabad,Gudihatnoor,2019-08-12,0.0,23.7,32.7,55.2,89.5,0.0,2.2
Adilabad,Gudihatnoor,2019-08-13,1.0,24.5,31.1,61.9,87.5,0.0,9.1
Adilabad,Gudihatnoor,2019-08-14,2.6,23.3,27.7,72.3,95.5,0.0,3.4
Adilabad,Gudihatnoor,2019-08-15,1.7,23.6,29.9,66.6,95.5,0.0,10.3
Adilabad,Gudihatnoor,2019-08-16,1.5,24.4,32.7,57.8,90.0,0.0,12.0
Adilabad,Gudihatnoor,2019-08-17,0.0,23.6,33.4,54.2,92.0,0.0,0.2
Adilabad,Gudihatnoor,2019-08-18,0.0,23.9,33.8,51.5,92.4,0.0,0.9
Adilabad,Gudihatnoor,2019-08-19,0.0,23.1,32.1,56.2,92.0,0.0,11.5
Adilabad,Gudihatnoor,2019-08-20,0.0,24.2,33.5,54.7,87.5,0.0,1.0
Adilabad,Gudihatnoor,2019-08-21,1.3,24.8,32.4,58.8,89.5,0.0,1.9
Adilabad,Gudihatnoor,2019-08-22,0.0,24.3,30.0,68.5,86.1,0.0,2.6
Adilabad,Gudihatnoor,2019-08-23,14.9,22.7,30.3,66.6,96.2,0.0,0.2
Adilabad,Gudihatnoor,2019-08-24,2.2,23.9,27.1,76.1,89.0,0.0,15.0
Adilabad,Gudihatnoor,2019-08-25,0.0,25.0,31.3,59.4,83.2,0.0,0.1
Adilabad,Gudihatnoor,2019-08-26,0.0,24.1,27.7,81.5,93.1,0.2,2.3
Adilabad,Gudihatnoor,2019-08-27,3.3,22.7,28.6,70.3,89.7,0.0,19.9
Adilabad,Gudihatnoor,2019-08-28,0.0,22.3,31.2,56.8,93.5,0.0,4.1
Adilabad,Gudihatnoor,2019-08-29,0.0,22.9,33.8,50.4,91.1,0.0,5.4
Adilabad,Gudihatnoor,2019-08-30,0.9,24.7,34.5,54.2,92.9,0.0,1.8
Adilabad,Gudihatnoor,2019-08-31,13.3,23.4,34.2,52.6,94.9,0.0,13.9
Adilabad,Gudihatnoor,2019-09-01,0.0,23.9,32.0,64.0,89.0,0.0,0.1
Adilabad,Gudihatnoor,2019-09-02,0.0,22.8,30.0,68.0,88.0,0.0,9.6
Adilabad,Gudihatnoor,2019-09-03,8.2,23.0,27.1,74.7,94.1,0.0,10.3
Adilabad,Gudihatnoor,2019-09-04,4.1,23.7,28.2,74.2,93.4,0.0,12.1
Adilabad,Gudihatnoor,2019-09-05,2.3,23.7,25.9,85.1,95.8,0.0,12.4
Adilabad,Gudihatnoor,2019-09-06,1.4,23.7,31.4,65.5,87.5,0.0,1.8
Adilabad,Gudihatnoor,2019-09-07,6.1,23.1,26.8,80.2,91.1,0.0,15.3
Adilabad,Gudihatnoor,2019-09-08,1.1,24.4,28.9,71.8,84.6,0.0,0.1
Adilabad,Gudihatnoor,2019-09-09,0.5,24.1,29.1,71.8,91.9,0.0,10.9
Adilabad,Adilabad Rural,2019-07-01,4.2,23.8,30.7,84.4,99.9,0.0,7.7
Adilabad,Adilabad Rural,2019-07-02,0.0,24.6,30.7,76.9,99.9,0.0,1.1
Adilabad,Adilabad Rural,2019-07-03,25.3,24.9,33.1,77.6,99.8,0.0,10.9
Adilabad,Adilabad Rural,2019-07-04,4.3,24.9,32.3,76.9,99.9,0.0,19.6
Adilabad,Adilabad Rural,2019-07-05,0.5,27.5,35.5,63.1,97.2,0.0,12.0
Adilabad,Adilabad Rural,2019-07-06,12.3,24.9,32.6,70.9,99.9,0.0,10.5
Adilabad,Adilabad Rural,2019-07-07,0.8,26.3,32.9,66.1,97.3,0.0,22.4
Adilabad,Adilabad Rural,2019-07-08,1.8,26.0,33.1,70.9,97.0,0.0,11.1
Adilabad,Adilabad Rural,2019-07-09,9.5,24.8,32.6,70.9,99.1,0.0,0.7
Adilabad,Adilabad Rural,2019-07-10,17.8,24.9,33.2,64.7,99.5,0.0,13.9
Adilabad,Adilabad Rural,2019-07-11,23.0,24.9,35.6,57.9,99.1,0.0,12.7
Adilabad,Adilabad Rural,2019-07-12,13.3,24.9,33.1,77.2,97.6,0.0,2.7
Adilabad,Adilabad Rural,2019-07-13,0.0,27.5,34.3,60.0,93.1,0.0,11.9
Adilabad,Adilabad Rural,2019-07-14,0.0,27.5,35.4,55.4,85.1,0.0,13.7
Adilabad,Adilabad Rural,2019-07-15,1.8,27.5,35.4,53.8,91.2,0.0,10.4
Adilabad,Adilabad Rural,2019-07-16,0.0,27.5,38.0,47.1,79.8,0.0,17.8
Adilabad,Adilabad Rural,2019-07-17,0.0,27.3,37.8,47.1,83.2,0.0,6.5
Adilabad,Adilabad Rural,2019-07-18,0.0,27.5,37.8,47.3,83.3,0.0,15.5
Adilabad,Adilabad Rural,2019-07-19,0.8,27.1,37.8,40.7,92.0,0.0,10.3
Adilabad,Adilabad Rural,2019-07-20,0.8,27.5,37.5,49.2,90.8,0.0,2.1
Adilabad,Adilabad Rural,2019-07-21,53.5,24.8,35.3,70.9,99.9,0.0,15.3
Adilabad,Adilabad Rural,2019-07-22,0.0,27.3,35.5,63.5,93.5,0.0,6.3
Adilabad,Adilabad Rural,2019-07-23,0.0,27.2,35.6,63.5,90.8,0.0,8.6
Adilabad,Adilabad Rural,2019-07-24,0.0,27.5,37.3,55.7,83.8,0.0,2.0
Adilabad,Adilabad Rural,2019-07-25,0.0,27.8,38.0,50.5,78.5,0.0,9.6
Adilabad,Adilabad Rural,2019-07-26,11.0,24.5,34.9,63.1,99.9,0.0,11.9
Adilabad,Adilabad Rural,2019-07-27,6.8,24.3,28.1,83.7,96.9,0.0,3.4
Adilabad,Adilabad Rural,2019-07-28,21.0,24.8,29.6,76.7,98.5,0.0,11.2
Adilabad,Adilabad Rural,2019-07-29,24.3,24.5,27.8,90.8,99.7,0.0,4.5
Adilabad,Adilabad Rural,2019-07-30,101.0,22.8,27.1,96.9,99.8,0.0,13.2
Adilabad,Adilabad Rural,2019-07-31,42.8,23.1,25.6,86.0,99.9,0.0,13.9
Adilabad,Adilabad Rural,2019-08-01,4.8,24.6,30.4,79.2,98.9,0.0,1.0
Adilabad,Adilabad Rural,2019-08-02,17.8,24.9,27.9,83.7,99.1,0.0,1.8
Adilabad,Adilabad Rural,2019-08-03,16.3,24.9,28.2,90.4,99.6,0.0,15.1
Adilabad,Adilabad Rural,2019-08-04,73.0,24.9,27.6,83.0,99.9,0.0,5.0
Adilabad,Adilabad Rural,2019-08-05,0.0,26.7,32.5,71.6,90.8,0.0,14.6
Adilabad,Adilabad Rural,2019-08-06,3.0,25.7,32.2,72.4,97.3,0.0,11.4
Adilabad,Adilabad Rural,2019-08-07,3.8,24.9,27.9,85.1,97.1,0.0,13.8
Adilabad,Adilabad Rural,2019-08-08,8.8,24.1,28.2,90.8,99.8,0.0,10.1
Adilabad,Adilabad Rural,2019-08-09,34.2,22.4,26.3,82.6,99.2,0.0,14.9
Adilabad,Adilabad Rural,2019-08-10,9.5,25.2,32.3,77.0,97.3,0.0,8.4
Adilabad,Adilabad Rural,2019-08-11,0.0,24.9,34.8,69.2,90.9,0.0,9.0
Adilabad,Adilabad Rural,2019-08-12,0.0,24.9,35.4,63.2,97.6,0.0,12.2
Adilabad,Adilabad Rural,2019-08-13,16.3,24.9,32.7,71.6,99.9,0.0,15.5
Adilabad,Adilabad Rural,2019-08-14,8.0,24.2,29.8,86.8,99.9,0.0,10.5
Adilabad,Adilabad Rural,2019-08-15,11.3,24.9,32.4,78.3,99.9,0.0,12.2
Adilabad,Adilabad Rural,2019-08-16,0.0,27.2,34.8,69.9,97.6,0.0,7.6
Adilabad,Adilabad Rural,2019-08-17,0.0,24.9,32.6,63.1,99.2,0.0,0.2
Adilabad,Adilabad Rural,2019-08-18,0.0,26.0,35.4,63.2,97.2,0.0,12.3
Adilabad,Adilabad Rural,2019-08-19,0.5,24.9,33.3,66.6,99.0,0.0,10.8
Adilabad,Adilabad Rural,2019-08-20,0.0,26.1,33.2,65.1,98.4,0.0,11.6
Adilabad,Adilabad Rural,2019-08-21,0.0,24.9,32.6,65.4,99.9,0.0,16.1
Adilabad,Adilabad Rural,2019-08-22,0.0,24.9,32.6,68.3,98.8,0.0,0.6
Adilabad,Adilabad Rural,2019-08-23,10.3,24.9,32.7,76.9,99.6,0.0,0.3
Adilabad,Adilabad Rural,2019-08-24,0.5,24.9,29.6,85.9,99.1,0.0,13.6
Adilabad,Adilabad Rural,2019-08-25,0.0,24.9,33.2,69.1,97.8,0.0,3.7
Adilabad,Adilabad Rural,2019-08-26,1.3,24.9,29.7,83.7,98.6,0.0,1.3
Adilabad,Adilabad Rural,2019-08-27,0.0,24.7,30.3,76.9,96.9,0.0,3.6
Adilabad,Adilabad Rural,2019-08-28,0.0,24.9,33.1,70.6,99.3,0.0,3.8
Adilabad,Adilabad Rural,2019-08-29,0.0,24.9,35.4,63.1,96.9,0.0,16.6
Adilabad,Adilabad Rural,2019-08-30,0.0,26.1,34.9,65.9,98.2,0.0,12.1
Adilabad,Adilabad Rural,2019-08-31,6.5,25.3,32.6,60.0,99.0,0.0,0.1
Adilabad,Adilabad Rural,2019-09-01,0.0,25.1,32.2,70.0,97.1,0.0,11.8
Adilabad,Adilabad Rural,2019-09-02,0.0,24.9,32.9,77.0,93.4,0.0,0.1
Adilabad,Adilabad Rural,2019-09-03,1.8,24.9,28.0,86.0,97.0,0.0,0.2
Adilabad,Adilabad Rural,2019-09-04,8.3,24.3,30.5,78.0,99.9,0.0,9.6
Adilabad,Adilabad Rural,2019-09-05,6.0,24.3,28.1,92.1,99.5,0.0,9.9
Adilabad,Adilabad Rural,2019-09-06,1.0,24.9,32.6,74.7,97.6,0.0,12.8
Adilabad,Adilabad Rural,2019-09-07,6.0,24.5,29.6,86.8,97.5,0.0,12.7
Adilabad,Adilabad Rural,2019-09-08,0.0,25.0,30.7,84.3,95.1,0.0,14.5
Adilabad,Adilabad Rural,2019-09-09,3.8,24.4,30.1,77.8,99.0,0.0,14.5
Adilabad,Adilabad (Urban),2019-07-01,3.7,23.8,29.7,81.7,97.9,0.2,2.1
Adilabad,Adilabad (Urban),2019-07-02,0.1,23.6,30.4,72.1,97.1,0.0,2.2
Adilabad,Adilabad (Urban),2019-07-03,19.8,24.6,32.6,70.0,98.3,0.3,2.5
Adilabad,Adilabad (Urban),2019-07-04,4.4,25.3,32.0,71.5,99.3,0.0,3.9
Adilabad,Adilabad (Urban),2019-07-05,0.0,26.4,34.5,62.8,97.0,0.0,3.7
Adilabad,Adilabad (Urban),2019-07-06,12.5,24.8,32.5,70.4,97.3,0.1,3.0
Adilabad,Adilabad (Urban),2019-07-07,2.1,25.8,33.2,59.2,96.1,0.1,3.4
Adilabad,Adilabad (Urban),2019-07-08,0.2,26.0,32.6,68.4,92.3,0.1,4.7
Adilabad,Adilabad (Urban),2019-07-09,15.5,23.9,33.3,70.1,98.7,0.0,2.7
Adilabad,Adilabad (Urban),2019-07-10,8.9,23.4,32.7,65.0,99.2,0.2,2.7
Adilabad,Adilabad (Urban),2019-07-11,12.9,25.1,35.6,56.2,98.7,0.3,2.1
Adilabad,Adilabad (Urban),2019-07-12,9.4,25.3,30.4,78.7,98.0,0.2,2.5
Adilabad,Adilabad (Urban),2019-07-13,0.0,26.3,34.9,57.7,91.2,0.0,2.6
