,District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
2543,Warangal Rural,Nallabelly,2019-10-05,0.0,24.0,35.2,65.3,100.0,0.0,0.7
2544,Warangal Rural,Narsampet,2019-10-05,0.0,24.6,35.4,67.3,99.9,0.0,6.3
2545,Warangal Rural,Khanapur,2019-10-05,0.0,24.3,32.4,65.8,97.3,0.0,1.2
2546,Warangal Rural,Chennaraopeta,2019-10-05,0.0,24.0,33.0,63.5,99.4,0.0,1.4
2547,Warangal Rural,Sangem,2019-10-05,0.0,23.8,33.5,67.8,100.0,0.0,5.2
2548,Warangal Rural,Wardhannapet,2019-10-05,0.0,24.2,35.2,67.6,99.9,0.0,3.6
2549,Warangal Rural,Raiparthy,2019-10-05,0.0,23.9,33.8,57.2,85.7,0.0,3.6
2550,Warangal Rural,Parvathagiri,2019-10-05,0.0,24.9,35.0,61.4,99.3,0.0,11.6
2551,Warangal Rural,Nekkonda,2019-10-05,0.0,24.5,34.5,57.9,93.3,0.0,11.6
2552,Warangal Rural,Nadikuda,2019-10-05,0.0,23.3,32.9,65.1,97.5,0.0,1.1
2553,Warangal Urban,Bheemadevarapalle,2019-10-05,0.0,24.1,34.7,72.4,99.7,0.0,4.6
2554,Warangal Urban,Velair,2019-10-05,0.0,22.2,33.3,85.5,100.0,0.0,0.8
2555,Warangal Urban,Elkathurthi,2019-10-05,0.0,24.8,32.6,66.9,97.4,0.0,0.9
2556,Warangal Urban,Kamalapur,2019-10-05,0.0,23.5,34.7,58.1,100.0,0.0,8.3
2557,Warangal Urban,Hasanparthy,2019-10-05,0.0,23.1,32.7,66.0,97.4,0.0,3.2
2558,Warangal Urban,Dharmasagar,2019-10-05,0.0,24.1,33.9,68.1,98.6,0.0,5.4
2559,Warangal Urban,Khazipet,2019-10-05,0.0,23.1,35.3,70.0,97.9,0.0,6.4
2560,Warangal Urban,Hanamkonda,2019-10-05,0.0,24.9,35.2,65.4,99.9,0.0,1.5
2561,Warangal Urban,Warangal,2019-10-05,0.0,24.9,33.3,74.0,99.8,0.0,1.5
2562,Warangal Urban,Khilla_Warangal,2019-10-05,0.0,24.7,35.2,64.4,99.3,0.0,3.7
2563,Warangal Urban,Inole,2019-10-05,0.0,23.2,32.8,64.1,95.7,0.0,1.3
2564,Karimnagar,Gangadhara,2019-10-05,0.0,22.0,32.7,69.4,100.0,0.0,7.3
2565,Karimnagar,Ramadugu,2019-10-05,0.0,22.3,33.7,63.5,100.0,0.0,2.2
2566,Karimnagar,Choppadandi,2019-10-05,0.0,22.9,34.0,66.1,98.9,0.0,1.9
2567,Karimnagar,Karimnagar_Rural,2019-10-05,0.0,23.2,33.4,76.1,99.0,0.0,5.1
2568,Karimnagar,Kothapalle,2019-10-05,0.0,22.6,32.0,75.2,100.0,0.0,5.3
2569,Karimnagar,Gannervaram,2019-10-05,0.8,22.1,33.0,56.3,97.3,0.0,5.5
2570,Karimnagar,Karimnagar,2019-10-05,0.0,23.9,33.5,56.8,97.9,0.0,2.5
2571,Karimnagar,Manakondur,2019-10-05,0.0,23.3,33.6,64.5,98.2,0.0,5.3
2572,Karimnagar,Thimmapur,2019-10-05,0.3,23.7,35.0,63.2,100.0,0.0,3.0
2573,Karimnagar,Chigurumamidi,2019-10-05,0.0,22.2,35.7,57.8,100.0,0.0,1.1
2574,Karimnagar,V_Saidapur,2019-10-05,0.0,23.5,34.1,57.9,95.5,0.0,1.1
2575,Karimnagar,Shankarapatnam,2019-10-05,0.0,23.1,33.8,67.7,100.0,0.0,8.4
2576,Karimnagar,Veenavanka,2019-10-05,0.0,23.0,33.1,60.9,95.7,0.0,1.9
2577,Karimnagar,Huzurabad,2019-10-05,0.0,24.0,33.7,56.6,89.2,0.0,8.4
2578,Karimnagar,Jammikunta,2019-10-05,0.0,23.4,34.9,59.1,97.7,0.0,2.2
2579,Karimnagar,Ellandakunta,2019-10-05,0.0,23.7,34.8,57.2,99.4,0.0,4.7
2580,Rajanna-Siricilla,Rudrangi,2019-10-05,0.0,21.2,34.1,58.1,100.0,0.0,5.2
2581,Rajanna-Siricilla,Chandurthi,2019-10-05,0.0,21.8,33.5,77.4,100.0,0.0,5.2
2582,Rajanna-Siricilla,Vemulawada_Rural,2019-10-05,0.0,22.0,33.3,59.3,100.0,0.0,14.0
2583,Rajanna-Siricilla,Boinpalle,2019-10-05,0.0,22.1,32.9,66.1,100.0,0.0,14.0
2584,Rajanna-Siricilla,Vemulawada,2019-10-05,0.4,22.3,33.9,52.4,100.0,0.0,0.4
2585,Rajanna-Siricilla,Sirsilla,2019-10-05,0.5,22.6,33.8,61.6,99.4,0.0,1.9
2586,Rajanna-Siricilla,Konaraopeta,2019-10-05,0.3,22.1,32.4,66.4,99.8,0.0,9.6
2587,Rajanna-Siricilla,Veernapalle,2019-10-05,0.0,21.4,31.8,68.8,98.1,0.0,2.2
2588,Rajanna-Siricilla,Yellareddypeta,2019-10-05,0.0,22.6,33.5,67.5,100.0,0.0,6.1
2589,Rajanna-Siricilla,Gambhiraopeta,2019-10-05,9.4,22.1,33.2,82.3,100.0,0.0,4.9
2590,Rajanna-Siricilla,Mustabad,2019-10-05,0.2,22.9,33.8,55.8,93.9,0.0,6.1
2591,Rajanna-Siricilla,Thangallapalle,2019-10-05,0.0,21.5,34.0,54.6,97.2,0.0,4.6
2592,Rajanna-Siricilla,Ellanthakunta,2019-10-05,0.0,22.5,32.8,58.6,94.7,0.1,5.5
2593,Kamareddy,Madnur,2019-10-05,19.5,22.3,32.5,62.8,100.0,0.0,11.9
2594,Kamareddy,Jukkal,2019-10-05,17.2,22.3,31.6,66.5,100.0,0.0,6.5
2595,Kamareddy,Pedda Kodapgal,2019-10-05,0.0,22.6,33.2,55.1,95.1,0.0,4.4
2596,Kamareddy,Bichkunda,2019-10-05,0.2,22.7,33.0,68.5,98.3,0.0,1.2
2597,Kamareddy,Birkoor,2019-10-05,0.0,22.5,32.6,97.0,100.0,0.0,6.5
2598,Kamareddy,Nasurullabad,2019-10-05,0.0,22.2,30.9,75.0,97.0,0.0,0.2
2599,Kamareddy,Banswada,2019-10-05,0.0,22.5,32.6,83.9,100.0,0.0,6.5
2600,Kamareddy,Pitlam,2019-10-05,0.0,22.4,32.2,58.3,97.2,0.0,3.7
2601,Kamareddy,Nizamsagar,2019-10-05,5.3,22.8,34.1,56.8,98.4,0.0,5.4
2602,Kamareddy,Naga_Reddipet,2019-10-05,0.0,22.6,31.8,68.5,92.7,0.0,4.2
2603,Kamareddy,Yellareddy,2019-10-05,0.0,22.6,32.5,68.5,96.3,0.0,3.5
2604,Kamareddy,Lingampet,2019-10-05,2.8,22.3,33.4,59.0,100.0,0.0,2.7
2605,Kamareddy,Gandhari,2019-10-05,0.7,21.4,31.2,71.0,98.8,0.0,5.9
2606,Kamareddy,Sadasivanagar,2019-10-05,0.0,21.6,32.3,55.1,87.4,0.0,2.5
2607,Kamareddy,Tadwai,2019-10-05,9.1,21.7,29.7,62.6,87.4,0.0,2.5
2608,Kamareddy,Rajampet,2019-10-05,24.5,21.5,29.1,91.4,100.0,0.0,2.5
2609,Kamareddy,Bhiknur,2019-10-05,0.0,21.5,32.6,64.4,96.8,0.0,4.4
2610,Kamareddy,Kamareddy,2019-10-05,2.4,21.5,30.5,77.7,98.4,0.0,14.4
2611,Kamareddy,Ramareddy,2019-10-05,0.0,21.9,30.9,67.1,99.9,0.0,4.0
2612,Kamareddy,Machareddy,2019-10-05,0.0,21.7,31.5,66.8,100.0,0.0,8.5
2613,Kamareddy,Domakonda,2019-10-05,0.0,21.5,32.2,64.4,96.9,0.0,4.4
2614,Kamareddy,Bibipet,2019-10-05,0.0,21.1,31.3,70.0,99.9,0.0,5.8
2615,Sangareddy,Kangti,2019-10-05,1.7,22.4,30.7,79.8,99.9,0.0,15.5
2616,Sangareddy,Sirgapoor,2019-10-05,0.0,22.4,34.2,51.5,96.6,0.0,0.7
2617,Sangareddy,Kalher,2019-10-05,0.0,22.4,35.0,50.7,88.2,0.0,3.7
2618,Sangareddy,Narayankhed,2019-10-05,0.4,21.5,32.1,63.4,93.0,0.0,7.7
2619,Sangareddy,Nagalgidda,2019-10-05,0.0,22.8,33.9,54.7,97.4,0.0,0.5
2620,Sangareddy,Manoor,2019-10-05,5.0,21.1,31.7,62.3,100.0,0.0,8.0
2621,Sangareddy,Raikode,2019-10-05,2.8,23.0,33.8,74.6,98.8,0.0,7.1
2622,Sangareddy,Naykal,2019-10-05,24.3,20.1,32.5,99.9,100.0,0.0,7.1
2623,Sangareddy,Zahirabad,2019-10-05,14.1,19.9,32.3,54.5,98.8,0.0,12.2
2624,Sangareddy,Mogdampalle,2019-10-05,24.5,19.8,31.6,54.4,100.0,0.0,11.1
2625,Sangareddy,Kohir,2019-10-05,2.6,20.2,31.7,60.7,100.0,0.0,14.6
2626,Sangareddy,Jharasangam,2019-10-05,1.0,20.1,32.5,91.5,100.0,0.0,7.1
2627,Sangareddy,Munipalli,2019-10-05,1.6,20.5,31.4,64.5,96.2,0.0,2.1
2628,Sangareddy,Watpalle,2019-10-05,18.5,23.0,33.8,56.0,99.9,0.0,0.7
2629,Sangareddy,Andhole,2019-10-05,0.0,23.0,33.2,68.9,96.3,0.0,10.9
2630,Sangareddy,Pulkal,2019-10-05,0.8,21.6,32.0,57.7,96.4,0.0,7.8
2631,Sangareddy,Sadasivpet,2019-10-05,4.8,20.8,34.5,57.0,99.9,0.0,2.1
2632,Sangareddy,Kondapur,2019-10-05,30.5,20.6,29.9,62.6,95.6,0.0,2.1
2633,Sangareddy,Sangareddy,2019-10-05,0.8,20.8,30.7,62.4,98.0,0.0,0.6
2634,Sangareddy,Hathanoora,2019-10-05,0.7,20.9,32.8,55.3,98.8,0.0,9.6
2635,Sangareddy,Gummadidala,2019-10-05,5.7,21.7,32.6,65.4,98.9,0.0,4.2
2636,Sangareddy,Jinnaram,2019-10-05,1.4,21.7,31.4,64.0,99.6,0.0,2.1
2637,Sangareddy,Kandi,2019-10-05,0.0,21.5,31.6,61.2,99.6,0.0,0.6
2638,Sangareddy,Patancheruvu,2019-10-05,0.9,22.3,31.6,58.1,95.6,0.0,6.9
2639,Sangareddy,Ameenapur,2019-10-05,3.5,23.5,33.5,52.7,97.5,0.0,0.1
2640,Sangareddy,Ramachandrapuram,2019-10-05,0.8,22.8,31.0,57.9,92.3,0.0,7.9
2641,Medak,Shankarampet_A,2019-10-05,0.0,22.4,33.3,86.0,99.9,0.0,12.0
2642,Medak,Regode,2019-10-05,0.0,22.4,32.6,66.6,99.9,0.0,0.5
2643,Medak,Alladurg,2019-10-05,19.3,22.4,35.5,63.2,99.9,0.0,4.9
2644,Medak,Tekmal,2019-10-05,0.0,21.7,31.4,73.8,96.7,0.0,10.8
2645,Medak,Papannapet,2019-10-05,1.8,22.3,32.6,66.8,98.7,0.0,10.8
2646,Medak,Havelighanpur,2019-10-05,4.3,22.2,31.9,65.6,97.2,0.0,12.6
2647,Medak,Ramayampet,2019-10-05,2.6,23.1,31.9,82.7,100.0,0.0,6.7
2648,Medak,Nizampet,2019-10-05,0.0,22.7,32.6,78.4,99.9,0.0,3.3
2649,Medak,Chegunta,2019-10-05,6.6,22.3,29.5,70.1,97.5,0.0,1.4
2650,Medak,Narsingi,2019-10-05,62.3,21.4,32.1,76.1,100.0,0.0,5.1
2651,Medak,Shankarampet_R,2019-10-05,2.5,22.8,31.3,77.9,99.9,0.0,7.1
2652,Medak,Medak,2019-10-05,0.0,22.3,30.7,74.6,97.7,0.0,2.2
2653,Medak,Kulcharam,2019-10-05,0.0,22.1,31.8,65.3,95.7,0.0,2.6
2654,Medak,Chilipched,2019-10-05,0.0,21.8,31.9,64.0,97.9,0.0,6.2
2655,Medak,Kowdipalle,2019-10-05,0.0,21.6,32.4,59.2,99.7,0.0,12.7
2656,Medak,Narsapur,2019-10-05,1.0,21.2,32.0,71.1,100.0,0.0,9.6
2657,Medak,Shivampet,2019-10-05,0.3,21.4,33.4,63.6,99.3,0.1,5.2
2658,Medak,Yeldurthy,2019-10-05,0.3,21.9,32.8,70.9,100.0,0.0,19.2
2659,Medak,Tupran,2019-10-05,0.0,21.6,32.1,66.1,100.0,0.0,9.1
2660,Medak,Manoharabad,2019-10-05,2.3,21.2,34.1,64.3,100.0,0.0,8.0
2661,Siddipet,Dubbak,2019-10-05,0.0,21.9,32.5,68.0,100.0,0.0,6.7
2662,Siddipet,Siddipet_Rural,2019-10-05,0.0,21.7,32.6,62.0,92.8,0.0,8.5
2663,Siddipet,Chinnakodur,2019-10-05,0.0,22.1,32.2,66.1,94.6,0.0,9.7
2664,Siddipet,Bejjanki,2019-10-05,9.6,24.8,35.5,63.5,99.9,0.0,5.5
2665,Siddipet,Koheda,2019-10-05,2.2,22.1,33.7,61.3,98.7,0.0,7.6
2666,Siddipet,Husnabad,2019-10-05,0.0,22.1,34.3,61.0,99.6,0.0,1.1
2667,Siddipet,Anthakkapeta,2019-10-05,0.0,23.5,33.0,58.4,93.1,0.0,5.9
2668,Siddipet,Nanganur,2019-10-05,0.0,24.5,32.7,66.6,99.9,0.0,9.8
2669,Siddipet,Siddipet_Urban,2019-10-05,0.0,22.1,32.6,58.1,96.1,0.0,1.2
2670,Siddipet,Thoguta,2019-10-05,0.9,22.5,32.9,68.1,100.0,0.0,5.2
2671,Siddipet,Mirdoddi,2019-10-05,0.0,24.3,32.9,74.4,100.0,0.0,6.8
2672,Siddipet,Doultabad,2019-10-05,0.3,22.1,31.8,61.8,96.9,0.0,12.7
2673,Siddipet,Rayapole,2019-10-05,1.8,21.7,32.8,54.7,100.0,0.0,4.6
2674,Siddipet,Wargal,2019-10-05,5.9,22.0,32.4,51.7,99.4,0.0,0.1
2675,Siddipet,Mulug,2019-10-05,4.5,22.0,32.0,59.0,99.0,0.1,11.2
2676,Siddipet,Markook,2019-10-05,2.5,21.5,31.8,48.9,99.5,0.0,9.7
2677,Siddipet,Jagadevpur,2019-10-05,19.1,21.8,33.9,58.5,98.5,0.0,12.9
2678,Siddipet,Gajwel,2019-10-05,2.9,22.2,33.3,62.3,100.0,0.0,16.0
2679,Siddipet,Kondapak,2019-10-05,13.3,21.3,34.0,52.5,99.3,0.0,1.3
2680,Siddipet,Komaravelly,2019-10-05,0.0,20.8,31.4,62.9,97.5,0.0,9.0
2681,Siddipet,Cheriyal,2019-10-05,0.0,23.1,34.8,64.8,100.0,0.0,0.9
2682,Siddipet,Maddur,2019-10-05,0.0,22.1,32.7,61.0,99.1,0.0,1.6
2683,Siddipet,Narayanraopet,2019-10-05,0.0,22.1,31.5,61.0,96.8,0.0,1.8
2684,Jangaon,Tharigoppula,2019-10-05,0.0,23.0,32.1,61.4,99.8,0.0,0.3
2685,Jangaon,Chilpur,2019-10-05,1.3,22.6,36.0,50.5,100.0,0.0,4.6
2686,Jangaon,Zaffergadh,2019-10-05,0.2,23.5,32.6,67.9,95.8,0.0,2.3
2687,Jangaon,Ganpur_Stn,2019-10-05,1.0,23.2,32.2,68.6,99.3,0.0,4.6
2688,Jangaon,Raghunathpalle,2019-10-05,0.0,23.3,35.2,70.9,98.7,0.0,4.6
2689,Jangaon,Narmetta,2019-10-05,0.0,22.3,31.3,60.2,83.0,0.0,0.3
2690,Jangaon,Bachannapeta,2019-10-05,0.0,22.5,33.4,58.2,92.3,0.0,7.6
2691,Jangaon,Jangaon,2019-10-05,0.0,23.5,32.6,63.9,98.3,0.0,0.1
2692,Jangaon,Lingalaghanpur,2019-10-05,0.0,24.9,32.9,74.1,99.9,0.0,0.7
2693,Jangaon,Devaruppala,2019-10-05,0.0,23.3,33.6,55.2,91.1,0.0,1.2
2694,Jangaon,Palakurthi,2019-10-05,0.0,23.9,33.0,68.4,99.9,0.0,7.0
2695,Jangaon,Kodakandla,2019-10-05,0.0,24.9,35.6,54.9,99.9,0.0,1.2
2696,Yadadri-Bhongir,Turkapalle_M,2019-10-05,4.3,22.4,34.2,55.9,96.9,0.0,13.9
2697,Yadadri-Bhongir,Rajapet,2019-10-05,0.0,21.9,34.0,50.8,93.5,0.0,7.6
2698,Yadadri-Bhongir,Alair,2019-10-05,9.5,22.9,33.0,63.4,97.3,0.0,7.3
2699,Yadadri-Bhongir,Mootakondur,2019-10-05,15.4,22.5,33.0,56.2,94.0,0.0,0.3
2700,Yadadri-Bhongir,Yadagirigutta,2019-10-05,0.0,22.7,34.3,57.5,94.6,0.0,0.3
2701,Yadadri-Bhongir,Bhongiri,2019-10-05,25.0,22.0,35.6,53.2,98.2,0.0,8.2
2702,Yadadri-Bhongir,Bommalaramaram,2019-10-05,8.0,21.7,33.8,54.8,95.4,0.0,6.6
2703,Yadadri-Bhongir,Bibinagar,2019-10-05,9.0,21.9,35.7,57.2,99.5,0.0,10.4
2704,Yadadri-Bhongir,Pochampalle,2019-10-05,42.1,22.0,35.4,59.0,100.0,0.0,10.4
2705,Yadadri-Bhongir,Choutuppal,2019-10-05,7.1,21.9,33.7,63.2,99.8,0.0,16.9
2706,Yadadri-Bhongir,Narayanapur,2019-10-05,13.2,22.3,32.5,70.1,100.0,0.0,13.9
2707,Yadadri-Bhongir,Ramannapeta,2019-10-05,1.0,22.7,34.1,60.8,100.0,0.0,16.9
2708,Yadadri-Bhongir,Valigonda,2019-10-05,18.6,22.3,33.1,62.1,100.0,0.0,16.9
2709,Yadadri-Bhongir,Atmakur_M,2019-10-05,0.3,22.9,33.3,49.0,96.3,0.0,0.4
2710,Yadadri-Bhongir,Mothkur,2019-10-05,1.0,22.8,34.6,54.0,96.6,0.0,7.0
2711,Yadadri-Bhongir,Addagudur,2019-10-05,0.0,24.4,35.5,58.8,97.6,0.0,10.8
2712,Yadadri-Bhongir,Gundala,2019-10-05,0.0,23.3,32.5,60.6,97.4,0.0,1.8
2713,Medchal-Malkajgiri,Medchel,2019-10-05,3.9,21.7,31.8,63.8,98.0,0.0,7.4
2714,Medchal-Malkajgiri,Dundigal_Gandimaisamma,2019-10-05,3.9,21.7,31.7,61.3,95.7,0.0,10.9
2715,Medchal-Malkajgiri,Bachpalle,2019-10-05,2.8,22.4,32.0,63.7,89.7,0.0,0.8
2716,Medchal-Malkajgiri,Quthbullapur,2019-10-05,5.6,22.2,31.8,60.6,92.3,0.0,17.6
2717,Medchal-Malkajgiri,Kukatpally,2019-10-05,4.5,22.7,31.9,55.7,90.2,0.0,3.8
2718,Medchal-Malkajgiri,Balanagar,2019-10-05,14.3,22.4,31.8,54.3,92.4,0.0,2.2
2719,Medchal-Malkajgiri,Alwal,2019-10-05,50.9,21.5,32.3,59.7,97.3,0.0,5.3
2720,Medchal-Malkajgiri,Malkajgiri,2019-10-05,9.6,22.7,31.8,60.0,93.0,0.0,3.0
2721,Medchal-Malkajgiri,Uppal,2019-10-05,15.1,22.5,32.4,54.0,92.8,0.1,2.5
2722,Medchal-Malkajgiri,Medipally,2019-10-05,39.6,21.6,32.9,53.0,94.0,0.0,9.4
2723,Medchal-Malkajgiri,Kapra,2019-10-05,8.0,22.4,32.1,54.5,92.7,0.0,6.2
2724,Medchal-Malkajgiri,Shamirpet,2019-10-05,3.6,21.7,33.8,50.0,91.2,0.0,6.3
2725,Medchal-Malkajgiri,Keesara,2019-10-05,11.7,22.2,33.4,46.8,90.5,0.0,2.7
2726,Medchal-Malkajgiri,Ghatkesar,2019-10-05,18.2,21.4,33.7,53.7,99.2,0.0,3.1
2727,Medchal-Malkajgiri,Muduchinthalapally,2019-10-05,0.0,21.7,32.4,58.5,100.0,0.0,0.3
2728,Hyderabad,Shaikpet,2019-10-05,5.2,22.5,32.7,54.0,92.0,0.1,2.7
2729,Hyderabad,Ameerpet,2019-10-05,5.1,23.6,32.9,50.8,82.2,0.0,5.5
2730,Hyderabad,Secunderabad,2019-10-05,17.0,22.6,32.4,57.6,94.5,0.0,13.4
2731,Hyderabad,Tirumalgiri,2019-10-05,37.0,22.0,35.2,55.9,96.5,0.0,17.6
2732,Hyderabad,Maredpally,2019-10-05,30.0,22.1,31.7,58.5,94.7,0.0,18.2
2733,Hyderabad,Musheerabad,2019-10-05,9.9,22.7,32.2,55.7,93.6,0.0,13.4
2734,Hyderabad,Amberpet,2019-10-05,3.5,23.2,32.5,54.7,89.6,0.0,4.6
2735,Hyderabad,Himayatnagar,2019-10-05,5.6,23.2,32.8,51.7,89.7,0.0,6.0
2736,Hyderabad,Nampally,2019-10-05,0.9,23.3,33.1,50.6,89.5,0.0,3.8
2737,Hyderabad,Khairatabad,2019-10-05,5.9,22.9,32.4,52.6,88.1,0.0,5.9
2738,Hyderabad,Asifnagar,2019-10-05,0.6,23.1,32.4,53.3,90.9,0.0,9.0
2739,Hyderabad,Golkonda,2019-10-05,4.3,22.2,32.6,56.7,94.9,0.0,11.2
2740,Hyderabad,Bahadurpura,2019-10-05,0.1,24.2,33.5,53.5,87.6,0.1,2.6
2741,Hyderabad,Bandlaguda,2019-10-05,1.2,22.9,33.2,50.3,89.7,0.0,5.8
2742,Hyderabad,Charminar,2019-10-05,1.1,23.3,32.9,51.9,87.7,0.0,3.8
2743,Hyderabad,Saidabad,2019-10-05,2.5,23.3,33.0,49.4,91.4,0.0,2.3
2744,Rangareddy,Shankarpalle,2019-10-05,0.3,20.8,32.2,63.1,91.8,0.0,8.1
2745,Rangareddy,Serilingampally,2019-10-05,17.8,21.8,31.8,57.4,93.3,0.1,5.2
2746,Rangareddy,Gandipet,2019-10-05,14.3,21.4,33.7,59.6,94.9,0.0,1.1
2747,Rangareddy,Rajendranagar,2019-10-05,10.5,22.2,32.6,55.0,93.8,0.0,10.7
2748,Rangareddy,Balapur,2019-10-05,21.7,22.0,34.7,50.5,99.8,0.0,23.9
2749,Rangareddy,Saroornagar,2019-10-05,16.7,22.7,33.2,56.1,94.1,0.0,8.8
2750,Rangareddy,Hayathnagar,2019-10-05,19.9,21.9,32.9,54.7,97.8,0.0,2.0
2751,Rangareddy,Abdullapurmet,2019-10-05,4.6,22.0,32.6,55.8,97.1,0.0,4.5
2752,Rangareddy,Ibrahimpatnam,2019-10-05,6.5,21.0,32.1,64.5,99.5,0.0,4.7
2753,Rangareddy,Manchal,2019-10-05,6.8,21.9,32.6,61.0,91.9,0.0,3.1
2754,Rangareddy,Yacharam,2019-10-05,9.9,21.1,31.3,59.6,96.6,0.0,15.5
2755,Rangareddy,Madgul,2019-10-05,10.0,22.4,33.1,61.5,100.0,0.0,9.6
2756,Rangareddy,Amangal,2019-10-05,2.8,21.2,29.5,77.0,99.9,0.0,10.8
2757,Rangareddy,Talakondapalle,2019-10-05,7.8,21.8,31.6,75.2,100.0,0.0,13.9
2758,Rangareddy,Keshampeta,2019-10-05,14.3,21.3,31.2,75.9,97.0,0.0,4.6
2759,Rangareddy,Kadthal,2019-10-05,14.8,21.1,30.1,72.8,99.1,0.0,0.3
2760,Rangareddy,Kandukur,2019-10-05,5.4,20.9,30.4,67.3,92.5,0.0,16.9
2761,Rangareddy,Maheshwaram,2019-10-05,29.4,21.2,32.6,63.4,99.0,0.0,7.9
2762,Rangareddy,Shamshabad,2019-10-05,2.2,21.3,32.3,67.3,99.9,0.0,7.9
2763,Rangareddy,Moinabad,2019-10-05,5.6,21.0,32.3,58.9,98.7,0.0,11.1
2764,Rangareddy,Chevella,2019-10-05,8.9,21.0,32.7,67.8,100.0,0.0,12.2
2765,Rangareddy,Shabad,2019-10-05,0.3,21.8,31.3,65.7,96.3,0.0,7.1
2766,Rangareddy,Kothur,2019-10-05,5.8,21.8,33.1,64.7,99.9,0.0,7.9
2767,Rangareddy,Nandigam,2019-10-05,3.5,21.8,35.5,63.5,99.9,0.0,12.8
2768,Rangareddy,Farooqnagar,2019-10-05,5.8,22.2,31.7,80.0,100.0,0.0,12.8
2769,Rangareddy,Kondurg,2019-10-05,0.4,21.6,32.2,70.4,96.2,0.0,2.3
2770,Rangareddy,Chowdergudem,2019-10-05,2.8,22.4,32.2,70.4,99.9,0.0,4.3
2771,Vikarabad,Marpalle,2019-10-05,17.7,20.5,31.4,72.9,96.7,0.0,14.6
2772,Vikarabad,Mominpet,2019-10-05,0.0,20.0,30.6,61.6,98.0,0.0,3.4
2773,Vikarabad,Nawabpet,2019-10-05,0.0,20.9,30.7,59.8,97.1,0.0,3.4
2774,Vikarabad,Vikarabad,2019-10-05,7.9,21.3,31.6,69.4,97.7,0.0,12.5
2775,Vikarabad,Pudur,2019-10-05,0.3,20.6,29.6,76.1,96.9,0.0,1.9
2776,Vikarabad,Pargi,2019-10-05,1.1,20.6,30.1,85.3,99.0,0.0,13.2
2777,Vikarabad,Kulkacharla,2019-10-05,8.8,21.3,31.4,79.5,99.8,0.0,6.6
2778,Vikarabad,Doma,2019-10-05,0.2,20.6,29.8,90.1,100.0,0.0,2.1
2779,Vikarabad,Bomraspeta,2019-10-05,3.6,22.5,33.8,54.9,99.0,0.0,2.6
2780,Vikarabad,Dharur,2019-10-05,8.5,20.3,32.6,62.2,97.1,0.0,7.9
2781,Vikarabad,Kotepally,2019-10-05,26.3,20.5,33.9,53.7,100.0,0.0,5.3
2782,Vikarabad,Bantwaram,2019-10-05,28.6,20.1,32.1,57.8,98.8,0.0,6.6
2783,Vikarabad,Peddemul,2019-10-05,28.9,20.7,33.9,56.0,93.3,0.0,5.3
2784,Vikarabad,Tandur,2019-10-05,0.0,22.4,32.8,64.6,99.9,0.0,9.6
2785,Vikarabad,Basheerabad,2019-10-05,0.0,22.3,32.1,66.5,97.0,0.0,13.9
2786,Vikarabad,Yelal,2019-10-05,0.2,22.5,32.9,61.6,98.0,0.0,10.4
2787,Vikarabad,Kodangal,2019-10-05,0.0,22.4,33.1,68.3,100.0,0.0,2.6
2788,Vikarabad,Doulatabad,2019-10-05,4.3,22.0,32.3,68.9,97.4,0.0,4.2
2789,Mahabubnagar,Chinna_Chintha_Kunta,2019-10-05,0.0,22.8,32.8,72.2,93.4,0.0,9.5
2790,Mahabubnagar,Koilkonda,2019-10-05,0.0,21.7,31.8,65.0,100.0,0.0,12.7
2791,Mahabubnagar,Gandeed,2019-10-05,31.0,21.1,32.6,60.4,99.5,0.0,10.7
2792,Mahabubnagar,Hanwada,2019-10-05,5.3,20.7,30.5,66.5,100.0,0.0,6.6
2793,Mahabubnagar,Mahabubnagar_Rural,2019-10-05,2.5,21.9,34.7,54.0,87.8,0.0,4.6
2794,Mahabubnagar,Devarkadara,2019-10-05,0.0,21.5,33.2,56.8,85.3,0.0,9.3
2795,Mahabubnagar,Addakal,2019-10-05,9.0,22.3,32.1,75.2,95.6,0.0,14.3
2796,Mahabubnagar,Musapet,2019-10-05,12.3,21.8,32.9,61.2,95.4,0.0,8.3
2797,Mahabubnagar,Bhoothpur,2019-10-05,0.3,21.5,33.1,63.9,93.1,0.0,9.8
2798,Mahabubnagar,Mahabubnagar_Urban,2019-10-05,17.8,21.7,31.5,62.9,94.5,0.0,8.4
2799,Mahabubnagar,Nawabpet,2019-10-05,6.2,22.4,32.4,86.7,100.0,0.0,10.3
2800,Mahabubnagar,Balanagar,2019-10-05,1.9,21.4,31.0,78.9,99.4,0.0,5.0
2801,Mahabubnagar,Rajapur,2019-10-05,18.0,21.3,31.9,68.2,96.4,0.0,5.0
2802,Mahabubnagar,Jadcherla,2019-10-05,13.8,21.3,31.3,67.9,92.6,0.0,5.9
2803,Mahabubnagar,Midjil,2019-10-05,0.4,21.6,32.7,67.6,98.3,0.0,5.3
2804,Jogulamba-Gadwal,Kaloor_Timmanadoddi,2019-10-05,1.0,22.5,36.7,66.0,95.0,0.2,0.3
2805,Jogulamba-Gadwal,Dharur,2019-10-05,0.3,23.3,32.3,76.2,100.0,0.2,13.9
